Gene	Length	Counts	TotalReads	RPKM(34736836 pairs)	TPM(11.14 norm. reads)
TSNARE1	3198	107	34736836	0.963196864193	3.00394803021
AZIN2	2451	82	34736836	0.963119737046	3.0037074917
CTBS	6607	221	34736836	0.962936632407	3.00313643833
RP11-517C16.4	598	20	34736836	0.962805479852	3.00272740932
FAM201A	3439	115	34736836	0.962665496502	3.00229083947
SRP14-AS1	2782	93	34736836	0.962355570749	3.00132426567
RP11-158I9.8	1885	63	34736836	0.962141476073	3.00065656283
SEMA3F	4130	138	34736836	0.96191960556	2.99996460928
PPM1N	2158	72	34736836	0.960485466647	2.99549192158
MSS51	2428	81	34736836	0.960386569874	2.99518348955
UBASH3B	6926	231	34736836	0.960150327576	2.99444671432
IL18R1	3929	131	34736836	0.959840362441	2.9934800177
RP11-334E6.3	780	26	34736836	0.959596128252	2.99271831795
LINC00618	450	15	34736836	0.959596128252	2.99271831795
RP11-386I14.4	210	7	34736836	0.959596128252	2.99271831795
VTRNA1-3	90	3	34736836	0.959596128252	2.99271831795
AL096677.1	60	2	34736836	0.959596128252	2.99271831795
RNU7-198P	60	2	34736836	0.959596128252	2.99271831795
GALNT6	5431	181	34736836	0.959419439589	2.99216727425
RFTN1	3124	104	34736836	0.958367452032	2.98888641229
ICA1L	9106	303	34736836	0.957910037976	2.98745986275
NKX1-2	3366	112	34736836	0.95788561822	2.98738370419
SOS1-IT1	541	18	34736836	0.957822383098	2.98718649112
SYTL5	4809	160	34736836	0.957800252778	2.98711747269
SCN8A	12384	412	34736836	0.957736445833	2.98691847625
PLD1	8960	298	34736836	0.957454172609	2.98603814313
CRYL1	1594	53	34736836	0.957188107855	2.98520835981
DACH2	2527	84	34736836	0.956937967232	2.98442823951
RP11-631N16.2	8695	289	34736836	0.956837082455	2.98411360743
CTD-2147F2.1	994	33	34736836	0.955734574416	2.98067518589
NEMP2	6177	205	34736836	0.955401681844	2.97963698485
RP11-192H23.6	1085	36	34736836	0.955174026279	2.9789269893
RP1-138B7.6	573	19	34736836	0.954572064754	2.97704963566
EFNB3	3227	107	34736836	0.954540927081	2.97695252576
MAPK11	2443	81	34736836	0.954489804197	2.97679308744
RP11-348F1.3	453	15	34736836	0.953241187006	2.97289899134
AC108488.4	1329	44	34736836	0.953097734607	2.97245160248
PLEKHH2	7011	232	34736836	0.952615754191	2.97094843716
AC084117.3	272	9	34736836	0.952540274368	2.9707130362
TBC1D8B	9072	300	34736836	0.951980285965	2.96896658527
RP11-439A17.7	756	25	34736836	0.951980285965	2.96896658527
RNU5E-4P	121	4	34736836	0.951665581738	2.96798510871
COL1A1	6778	224	34736836	0.951384771593	2.96710933854
CTC-343N3.1	1483	49	34736836	0.951184294357	2.96648410478
C3orf70	5903	195	34736836	0.950980408314	2.96584823988
RP11-345P4.7	1423	47	34736836	0.95082961408	2.96537795384
BCL6	4060	134	34736836	0.950141979205	2.96323340841
CTC-458I2.2	667	22	34736836	0.949525404268	2.96131047953
RN7SL9P	273	9	34736836	0.949051115854	2.95983130347
MIR614	91	3	34736836	0.949051115854	2.95983130347
RNA5SP474	91	3	34736836	0.949051115854	2.95983130347
RAB4B	1548	51	34736836	0.948438033738	2.95791926774
FAM159B	850	28	34736836	0.948306762038	2.95750986715
NT5M	1640	54	34736836	0.947893736444	2.9562217531
RP11-231L11.3	395	13	34736836	0.947449341819	2.9548358076
CLU	3920	129	34736836	0.947356381718	2.95454589043
MIER2	6898	227	34736836	0.94735425245	2.95453924982
CTD-2081C10.7	760	25	34736836	0.946969863407	2.95334044535
ZFP14	7822	257	34736836	0.945856066073	2.94986681557
RBM26-AS1	3135	103	34736836	0.945822021148	2.94976063875
RN7SL573P	274	9	34736836	0.94558742565	2.94902899944
AC079779.4	396	13	34736836	0.945056792976	2.94737410101
KTN1-AS1	3384	111	34736836	0.944283424078	2.94496217458
AC002310.7	1921	63	34736836	0.944110714418	2.94442354031
RP11-93H24.3	976	32	34736836	0.943865044183	2.94365736192
SNORA23	183	6	34736836	0.943865044183	2.94365736192
MIR3677	61	2	34736836	0.943865044183	2.94365736192
RNU7-123P	61	2	34736836	0.943865044183	2.94365736192
RP11-352M15.2	9731	319	34736836	0.94371955065	2.94320360732
USP35	4947	162	34736836	0.94272027154	2.94008712861
RN7SL812P	275	9	34736836	0.94214892592	2.93830525762
ZC3H12A	2690	88	34736836	0.941759768991	2.93709158342
PDE10A	10302	337	34736836	0.941711983754	2.93694255431
RP11-363J20.2	581	19	34736836	0.941428215325	2.93605755806
CTD-2506P8.6	1132	37	34736836	0.940946733534	2.93455594781
RP11-270M14.5	582	19	34736836	0.939810641072	2.93101278562
TMEM231	4381	143	34736836	0.939663864461	2.93055502945
RNA5SP217	92	3	34736836	0.938735342855	2.92765922408
RP11-502I4.3	1534	50	34736836	0.938327374432	2.92638688196
ICA1	3437	112	34736836	0.938098047986	2.92567167539
AP000892.4	491	16	34736836	0.938098047986	2.92567167539
RP11-215P8.3	522	17	34736836	0.937536447143	2.9239201957
ADAMTS13	5344	174	34736836	0.937330050426	2.92327650069
RP11-632L2.2	707	23	34736836	0.936522388252	2.92075762289
RP11-335K5.3	123	4	34736836	0.936191344636	2.91972518825
USP43	4184	136	34736836	0.935743834433	2.91832952611
RP11-448A19.1	7084	230	34736836	0.934671553492	2.91498537463
NKX3-2	2803	91	34736836	0.934604862693	2.91477738423
LRRC23	2527	82	34736836	0.934153729917	2.91337042428
AC005954.3	339	11	34736836	0.934120124847	2.91326561924
RP11-359J14.2	740	24	34736836	0.933661097759	2.91183403909
AC073657.1	185	6	34736836	0.933661097759	2.91183403909
FBXO32	6753	219	34736836	0.933591968402	2.9116184435
FCGRT	2038	66	34736836	0.932286719303	2.90754772794
C1QL1	1297	42	34736836	0.93222137363	2.90734393263
FAM78A	4355	141	34736836	0.932053185421	2.90681939953
RP11-616M22.3	340	11	34736836	0.931372712715	2.90469719095
CHGA	2071	67	34736836	0.931331828965	2.9045696857
CUL9	7821	253	34736836	0.931253626574	2.90432579379
FERMT1	5166	167	34736836	0.930618777109	2.90234587165
KCNS3	2537	82	34736836	0.930471610367	2.90188689876
GSTM4	4828	156	34736836	0.930180174031	2.9009779884
NNAT	1300	42	34736836	0.930070093537	2.9006346774
RP5-901A4.1	743	24	34736836	0.929891268293	2.90007697029
CTC-459M5.2	991	32	34736836	0.929578489528	2.89910149872
CFLAR-AS1	1146	37	34736836	0.92945174726	2.89870622419
AL132989.1	1116	36	34736836	0.928641414438	2.89617901737
AC005534.8	744	24	34736836	0.928641414438	2.89617901737
CTD-2047H16.5	527	17	34736836	0.928641414438	2.89617901737
MIR1470	62	2	34736836	0.928641414438	2.89617901737
RNU7-162P	62	2	34736836	0.928641414438	2.89617901737
RNU7-170P	62	2	34736836	0.928641414438	2.89617901737
SRRM2-AS1	5865	189	34736836	0.927691397645	2.89321617439
STARD13	7270	234	34736836	0.926597636909	2.88980503329
CGREF1	3605	116	34736836	0.926323030879	2.88894861206
RP11-46J23.1	746	24	34736836	0.926151759171	2.88841446237
OSBPL5	4509	145	34736836	0.925758074495	2.88718666735
PGPEP1	7339	236	34736836	0.925731106149	2.88710256044
CACNA1H	8122	261	34736836	0.925096981558	2.88512489899
SCARNA10	249	8	34736836	0.924911930846	2.88454777634
ABCA7	7036	226	34736836	0.924681885951	2.88383032912
RHBDL3	4768	153	34736836	0.923772279505	2.88099351497
F8A1	1714	55	34736836	0.923765234315	2.88097154295
RP11-57C13.3	748	24	34736836	0.923675417569	2.88069142904
RP5-1142A6.2	4800	154	34736836	0.923611273443	2.88049138103
GHR	5614	180	34736836	0.923017294721	2.87863892357
NPIPB15	1435	46	34736836	0.92281718257	2.87801482841
IGDCC3	4493	144	34736836	0.922647512586	2.87748567406
RP11-481C4.2	3214	103	34736836	0.922573751182	2.87725563238
SOX6	9394	301	34736836	0.922413565906	2.87675605824
SNORA15	406	13	34736836	0.921779532065	2.87477867981
LINC00847	1874	60	34736836	0.921703858513	2.87454267466
RP11-120E11.2	531	17	34736836	0.921645998886	2.87436222628
CFLAR	20653	661	34736836	0.921357247046	2.87346168813
TMEM266	2531	81	34736836	0.921303276038	2.87329336729
RP11-566K11.2	2781	89	34736836	0.921295096165	2.8732678565
RNA5SP268	125	4	34736836	0.921212283122	2.87300958523
RP11-348F1.2	844	27	34736836	0.920939412185	2.87215857528
RNF207	3942	126	34736836	0.920160670927	2.86972989393
ADAMTS19	5257	168	34736836	0.919985635608	2.86918400656
NPIPB3	2566	82	34736836	0.919955758184	2.86909082703
LINC00216	1127	36	34736836	0.919577478716	2.86791107665
CDH12	4759	152	34736836	0.919470129193	2.8675762828
LIPE	3823	122	34736836	0.918682142141	2.86511876634
RPS17	4043	129	34736836	0.918535002804	2.86465987892
RP11-15A1.3	2196	70	34736836	0.917646570733	2.86188910187
PRRT2	3169	101	34736836	0.917505922564	2.86145045863
BACH2	9288	296	34736836	0.917443326753	2.86125523938
WWTR1-AS1	2577	82	34736836	0.916028900078	2.85684402878
LCA5	5972	190	34736836	0.915890477401	2.85641232624
RP13-49I15.6	409	13	34736836	0.915018313003	2.85369228362
MEF2B	1857	59	34736836	0.914639282179	2.85251018997
RP11-290F24.6	1354	43	34736836	0.914238556459	2.85126043586
RP11-178C3.2	2142	68	34736836	0.913901074526	2.85020792186
RNU7-20P	63	2	34736836	0.913901074526	2.85020792186
RNU7-171P	63	2	34736836	0.913901074526	2.85020792186
RNU7-128P	63	2	34736836	0.913901074526	2.85020792186
LINC00893	2489	79	34736836	0.913717486524	2.84963536101
SEMA6A-AS1	2269	72	34736836	0.913498297499	2.84895177028
MAST4	12809	406	34736836	0.912474107433	2.84575760111
RN7SKP80	284	9	34736836	0.912292093761	2.84518995016
SH2D3A	2525	80	34736836	0.912091369428	2.84456394578
METRN	3472	110	34736836	0.912058532037	2.84446153492
AC008937.3	916	29	34736836	0.911406803034	2.84242897011
CTA-217C2.2	474	15	34736836	0.911008982518	2.84118827654
AC004540.4	885	28	34736836	0.910803104782	2.84054620009
RFX2	4109	130	34736836	0.910787271887	2.84049682161
LL0XNC01-116E7.2	1233	39	34736836	0.910565669144	2.83980570317
QRICH2	5378	170	34736836	0.909992609536	2.83801848671
EIF1AX-AS1	380	12	34736836	0.909091068871	2.83520682753
AC108456.1	95	3	34736836	0.909091068871	2.83520682753
TOX2	3009	95	34736836	0.908889652881	2.83457866606
RP3-508I15.10	412	13	34736836	0.908355558297	2.83291297088
NPAS2	4028	127	34736836	0.907661680397	2.83074895516
AC010894.3	793	25	34736836	0.907562542483	2.83043977108
CROCC	6693	211	34736836	0.907551694582	2.83040593943
RP11-396C23.2	825	26	34736836	0.907254521257	2.82947913697
RP1-117O3.2	1682	53	34736836	0.907109300785	2.82902623397
RP11-307B6.3	603	19	34736836	0.907080917253	2.82893771349
RP11-325K4.3	603	19	34736836	0.907080917253	2.82893771349
RTN4R	2159	68	34736836	0.906705003073	2.8277653398
RP11-517P14.2	762	24	34736836	0.906705003073	2.8277653398
ZNF185	4796	151	34736836	0.906374157836	2.82673352384
BIRC6-AS1	699	22	34736836	0.906056430109	2.82574261781
HESX1	985	31	34736836	0.906014618553	2.82561221898
RP11-110G21.1	1748	55	34736836	0.90579726065	2.82493433903
GALNT3	3941	124	34736836	0.905784723953	2.82489524049
DCTN1-AS1	2702	85	34736836	0.905614406752	2.82436406764
APOE	1212	38	34736836	0.902590417663	2.81493307134
RP11-402J6.1	957	30	34736836	0.902441499924	2.81446863757
AGAP2	6636	208	34736836	0.902332706494	2.81412934057
AC006435.1	576	18	34736836	0.899621370236	2.80567342308
RP11-231G3.1	480	15	34736836	0.899621370236	2.80567342308
AL133168.3	256	8	34736836	0.899621370236	2.80567342308
CTD-3222D19.10	192	6	34736836	0.899621370236	2.80567342308
RNU6-1337P	96	3	34736836	0.899621370236	2.80567342308
MIR4701	64	2	34736836	0.899621370236	2.80567342308
RNU7-26P	64	2	34736836	0.899621370236	2.80567342308
CORO6	2818	88	34736836	0.898982888072	2.80368217154
RP11-98D18.9	994	31	34736836	0.897811266876	2.80002820492
PBX4	1732	54	34736836	0.89754372273	2.79919380778
CTSK	1700	53	34736836	0.897504614071	2.79907183855
RP3-508I15.22	417	13	34736836	0.89746400484	2.79894518945
PCDH9	30731	958	34736836	0.897425815169	2.79882608629
RP11-161H23.9	4174	130	34736836	0.896603953087	2.79626292286
ADGRB3	6267	195	34736836	0.895745548153	2.79358579225
RAB26	1866	58	34736836	0.894800248209	2.79063765983
TMPRSS9	3348	104	34736836	0.894247287977	2.78891312784
TNFAIP8L1	3960	123	34736836	0.894169119508	2.78866934173
SLC29A4	5699	177	34736836	0.894096410075	2.78844258086
RP11-534C12.1	161	5	34736836	0.894033659862	2.78824688008
ZNRF1	4895	152	34736836	0.893924074531	2.78790511335
RP11-3D4.3	967	30	34736836	0.893109116264	2.78536348103
NKX6-2	2676	83	34736836	0.892897742656	2.78470426446
RP11-465N4.4	1064	33	34736836	0.892857299784	2.78457813418
ARL17B	2453	76	34736836	0.891919760463	2.78165420503
RP11-244O19.1	3780	117	34736836	0.891053547663	2.77895272381
GTSE1-AS1	1519	47	34736836	0.890737683236	2.77796762891
RP11-350N15.5	1099	34	34736836	0.890616970716	2.77759115952
RP11-159D12.3	582	18	34736836	0.890346923121	2.7767489548
RNA5SP21	97	3	34736836	0.890346923121	2.7767489548
RNU6-1262P	97	3	34736836	0.890346923121	2.7767489548
RNU6-553P	97	3	34736836	0.890346923121	2.7767489548
ZNF699	3364	104	34736836	0.889994030959	2.7756483805
FNDC1	6575	203	34736836	0.888812231339	2.77196267016
C17orf97	2268	70	34736836	0.888514933567	2.77103547958
P3H2	3760	116	34736836	0.888136842106	2.76985631555
EBF4	3015	93	34736836	0.88798447689	2.76938113004
LINC01004	1135	35	34736836	0.887732101026	2.76859403863
USP50	1427	44	34736836	0.887643230058	2.76831687435
ENO1-IT1	746	23	34736836	0.887562102539	2.76806385977
PLEKHA7	6200	191	34736836	0.886852550788	2.76585096159
RORA	11533	355	34736836	0.886126659662	2.76358710537
RBKS	2729	84	34736836	0.886105622278	2.76352149551
MIR22HG	2990	92	34736836	0.885781041464	2.76250921657
RP11-166B2.3	1496	46	34736836	0.885188941837	2.7606626195
RN7SL832P	1757	54	34736836	0.884772753426	2.75936464148
CELF2	9926	305	34736836	0.884576322135	2.75875202592
LINC00987	2474	76	34736836	0.8843488975	2.75804275058
SH3GL2	2574	79	34736836	0.883544220652	2.7555331832
C17orf67	2021	62	34736836	0.883151310514	2.75430780376
C11orf65	3329	102	34736836	0.88205591843	2.75089157493
CTC-425O23.5	4766	146	34736836	0.881878103597	2.75033701902
RP11-250B2.3	686	21	34736836	0.881261750436	2.74841478179
MIR616	98	3	34736836	0.881261750436	2.74841478179
MIR548AA1	98	3	34736836	0.881261750436	2.74841478179
SSBP2	8821	270	34736836	0.881161845465	2.74810320546
CTB-152G17.6	2647	81	34736836	0.880928821932	2.74737646869
RBPMS	4935	151	34736836	0.880845078213	2.7471152949
GEM	2223	68	34736836	0.880601035373	2.74635419191
VMAC	2256	69	34736836	0.880480490019	2.74597824386
AC006077.3	458	14	34736836	0.87997898224	2.74441417803
SLC27A6	3240	99	34736836	0.879629784231	2.74332512479
RP3-521E19.2	753	23	34736836	0.879311193219	2.74233152641
SLC19A3	3111	95	34736836	0.879089992131	2.74164166061
SCARNA23	131	4	34736836	0.879019354124	2.74142135996
RP11-345F18.1	557	17	34736836	0.8786248212	2.74019091949
FBXO48	5670	173	34736836	0.878360477183	2.73936650267
RN7SL745P	295	9	34736836	0.878274422468	2.73909812151
RN7SL793P	295	9	34736836	0.878274422468	2.73909812151
RN7SL145P	295	9	34736836	0.878274422468	2.73909812151
RP11-326I19.2	1049	32	34736836	0.878181394778	2.73880799355
NHS	10098	308	34736836	0.878061816701	2.73843506218
RP1-118J21.5	787	24	34736836	0.877902429913	2.7379379783
CTD-2129N1.1	164	5	34736836	0.877679385597	2.73724236398
KCNIP2-AS1	853	26	34736836	0.877473599105	2.7366005721
PCDHGA7	5447	166	34736836	0.87732489787	2.73613681355
STAP2	1577	48	34736836	0.876232355538	2.73272947232
TRIM66	10219	311	34736836	0.87611624196	2.73236734578
TRPC3	3976	121	34736836	0.876090026548	2.73228558706
ABHD1	1479	45	34736836	0.875899102867	2.73169014823
ENDOV	4447	135	34736836	0.873929462429	2.72554737749
LINC00471	1285	39	34736836	0.873717875529	2.72488749572
RP11-324I22.4	1417	43	34736836	0.873591394104	2.72449303469
DMBX1	2900	88	34736836	0.873563371926	2.72440564117
DNAJC22	4416	134	34736836	0.87354538849	2.72434955574
RP11-108P20.3	627	19	34736836	0.872360116593	2.72065301632
MIR4482-1	99	3	34736836	0.872360116593	2.72065301632
AC110084.1	66	2	34736836	0.872360116593	2.72065301632
ZNF605	9439	286	34736836	0.872267695773	2.72036478102
RP11-428K3.1	1981	60	34736836	0.871919753081	2.71927964276
EVA1B	1057	32	34736836	0.871534799548	2.7180790778
RP4-678D15.1	727	22	34736836	0.871160171453	2.71691071506
CTD-3203P2.1	1687	51	34736836	0.870291687152	2.71420214965
SBK1	4996	151	34736836	0.870090164328	2.71357365499
CTC-241N9.1	1456	44	34736836	0.869963522866	2.71317869485
RP11-54C4.3	728	22	34736836	0.869963522866	2.71317869485
RP11-45P15.4	695	21	34736836	0.869849727768	2.71282379901
RP11-656E20.5	331	10	34736836	0.86972458754	2.7124335208
SCARNA7	331	10	34736836	0.86972458754	2.7124335208
EIF3CL	3112	94	34736836	0.869556902851	2.71191055804
CTD-2240H23.2	596	18	34736836	0.869432733651	2.71152330821
LINC00963	11433	345	34736836	0.868697623319	2.7092306998
ALDH1A3	5439	164	34736836	0.868029592021	2.70714729258
RP11-63A1.1	398	12	34736836	0.867976397414	2.70698139312
SLC40A1	3450	104	34736836	0.867808672506	2.70645830493
CAPN12	3019	91	34736836	0.867736810245	2.70623418616
ATG10	4446	134	34736836	0.867651020147	2.70596663027
GATA6-AS1	1825	55	34736836	0.86758006116	2.70574532856
MLXIPL	3584	108	34736836	0.867492035585	2.70547080083
COL4A2-AS2	1527	46	34736836	0.867218504904	2.70461773332
ZNF19	6043	182	34736836	0.867018841678	2.70399503823
UCN	797	24	34736836	0.866887342963	2.70358492964
ZNF483	5746	173	34736836	0.866742761161	2.70313401848
RP11-344P13.6	465	14	34736836	0.866731986808	2.70310041621
RP11-485G7.6	1097	33	34736836	0.865998329052	2.70081233799
TMEM150C	3561	107	34736836	0.865010831702	2.69773260338
RP11-45A17.2	333	10	34736836	0.864501016443	2.69614262878
RP11-295K2.3	766	23	34736836	0.864388157303	2.69579065194
GLYCTK-AS1	500	15	34736836	0.863636515427	2.69344648616
CTD-3195I5.4	400	12	34736836	0.863636515427	2.69344648616
RNU6-1315P	100	3	34736836	0.863636515427	2.69344648616
CXXC4	5568	167	34736836	0.863429705917	2.69280150376
FRMD5	5737	172	34736836	0.863084542754	2.6917250341
RP11-932O9.10	734	22	34736836	0.862852104423	2.69100012241
LL0XNC01-250H12.3	634	19	34736836	0.86272838029	2.69061426062
C15orf62	2371	71	34736836	0.862058099189	2.68852383688
UBE2Q2L	502	15	34736836	0.860195732497	2.68271562366
CDKN2B-AS1	4017	120	34736836	0.859981593654	2.68204778308
RP11-661A12.12	703	21	34736836	0.859951011094	2.68195240442
MIR1249	67	2	34736836	0.859339816345	2.68004625488
FRMD4B	5562	166	34736836	0.859185314401	2.6795644055
RP11-727A23.10	2648	79	34736836	0.858853030196	2.67852810179
CTD-2192J16.26	637	19	34736836	0.858665295296	2.6779426079
RP11-10C24.2	503	15	34736836	0.858485601816	2.677382193
ZNF582-AS1	1610	48	34736836	0.858272313468	2.67671700488
HERC6	3926	117	34736836	0.857917068305	2.67560909221
ABAT	6043	180	34736836	0.857491162099	2.67428080704
RP11-298I3.4	1344	40	34736836	0.856782257368	2.67206992674
CTD-2132N18.4	504	15	34736836	0.856782257368	2.67206992674
TMEM254-AS1	3127	93	34736836	0.856179468444	2.67018999267
PLEKHA2	5919	176	34736836	0.856000600975	2.66963215387
ZNF596	3131	93	34736836	0.855085658839	2.66677869916
AL137127.1	101	3	34736836	0.855085658839	2.66677869916
CDKL5	13419	398	34736836	0.853832459299	2.66287031197
RP11-313P13.5	709	21	34736836	0.852673569533	2.65925605121
PLAC8L1	642	19	34736836	0.851977870878	2.65708635706
PAN3-AS1	1352	40	34736836	0.851712539869	2.65625886209
RP11-359K18.4	507	15	34736836	0.851712539869	2.65625886209
PLPP4	1555	46	34736836	0.851602994848	2.65591722108
SH2B2	2165	64	34736836	0.851004418589	2.65405042516
RP3-330M21.5	982	29	34736836	0.850151355987	2.65138995582
ADAMTS9	8739	258	34736836	0.849899763437	2.65060530735
RP5-1116H23.4	305	9	34736836	0.849478539764	2.64929162573
RP11-283G6.5	983	29	34736836	0.849286502115	2.64869271273
RP11-563E2.2	780	23	34736836	0.848873498069	2.64740466588
JAKMIP2	9294	274	34736836	0.848706711237	2.64688450329
RALGPS1	8719	257	34736836	0.848547556925	2.64638814444
CTD-2616J11.10	475	14	34736836	0.848484997613	2.64619303903
FBLN5	3224	95	34736836	0.848278215111	2.64554814087
ZNF862	6958	205	34736836	0.848162717556	2.64518793553
LINC01003	1765	52	34736836	0.848141620438	2.64512213938
CYP26B1	4820	142	34736836	0.848107781401	2.64501660466
ANKRD34B	3943	116	34736836	0.846917201704	2.64130351166
RP11-245J9.5	612	18	34736836	0.846702466105	2.64063380996
MIR4728	68	2	34736836	0.846702466105	2.64063380996
MIR3124	68	2	34736836	0.846702466105	2.64063380996
AC068039.1	68	2	34736836	0.846702466105	2.64063380996
MIR1255B2	68	2	34736836	0.846702466105	2.64063380996
TFPI	4183	123	34736836	0.84650005098	2.64000253245
RP11-359B12.2	3673	108	34736836	0.846471945423	2.63991487889
RP11-21K12.2	1566	46	34736836	0.845621109188	2.63726135298
TYW1B	3270	96	34736836	0.845148883598	2.63578861031
LA16c-380F5.3	477	14	34736836	0.844927408524	2.63509789002
AC010731.2	443	13	34736836	0.844791173856	2.63467301129
ANKRD34A	3615	106	34736836	0.844126054728	2.63259868633
