Gene	Length	Counts	TotalReads	RPKM(24396067 pairs)	TPM(7.78 norm. reads)
KCNJ2-AS1	2443	2	24396067	0.0335572768804	0.105173582343
AC013472.3	2444	2	24396067	0.0335435464071	0.105130548962
OTP	3672	3	24396067	0.0334887366907	0.104958767019
FAM27D1	2448	2	24396067	0.0334887366907	0.104958767019
MIR1-1HG	1224	1	24396067	0.0334887366907	0.104958767019
STX1B	4901	4	24396067	0.0334545714829	0.104851688089
RP11-57H12.3	2451	2	24396067	0.0334477468049	0.104830298516
LST1	1226	1	24396067	0.0334341057989	0.104787545539
RP11-18B16.2	1226	1	24396067	0.0334341057989	0.104787545539
RGPD6	7358	6	24396067	0.0334250179745	0.104759062923
RP11-775C24.3	2456	2	24396067	0.0333796528579	0.104616881785
MYO1A	3698	3	24396067	0.0332532831607	0.104220820036
P2RX6	3699	3	24396067	0.0332442933572	0.104192644632
RP11-538D16.2	2466	2	24396067	0.0332442933572	0.104192644632
PSMD5-AS1	4938	4	24396067	0.0332038993191	0.104066043606
KB-1980E6.3	1236	1	24396067	0.0331636033248	0.103939749864
NNMT	2475	2	24396067	0.0331234050177	0.103813762288
ASPN	2478	2	24396067	0.0330833040431	0.103688079767
LIPK	1239	1	24396067	0.0330833040431	0.103688079767
SND1-IT1	2482	2	24396067	0.033029986873	0.10352097569
EPS8L2	3727	3	24396067	0.032994537464	0.103409871879
PNMA3	3738	3	24396067	0.0328974427845	0.103105562465
RP5-858L17.1	1246	1	24396067	0.0328974427845	0.103105562465
TAC1	1246	1	24396067	0.0328974427845	0.103105562465
XXbac-B476C20.13	2495	2	24396067	0.032857886741	0.102981587841
C1QL3	2495	2	24396067	0.032857886741	0.102981587841
TCEA3	2498	2	24396067	0.0328184257081	0.102857910994
AFP	2499	2	24396067	0.0328052930848	0.102816751366
RP11-282I1.1	1251	1	24396067	0.032765958201	0.102693469889
BCL2L14	2505	2	24396067	0.0327267175325	0.102570483698
LMNTD1	2505	2	24396067	0.0327267175325	0.102570483698
LINC00346	6266	5	24396067	0.0327084373679	0.102513190896
RP11-511B23.1	1255	1	24396067	0.0326615248681	0.102366160025
ARTN	2512	2	24396067	0.0326355204693	0.102284658305
CSNK1G2-AS1	1256	1	24396067	0.0326355204693	0.102284658305
RP11-6O2.2	2517	2	24396067	0.0325706902737	0.102081470665
FGL1	2517	2	24396067	0.0325706902737	0.102081470665
FYB	5037	4	24396067	0.0325512914111	0.102020671695
B3GALT5-AS1	2521	2	24396067	0.0325190112729	0.101919500858
RP11-219B4.5	1261	1	24396067	0.0325061171368	0.101879088685
CYP2W1	2528	2	24396067	0.0324289665423	0.10163728705
CLEC18A	2529	2	24396067	0.0324161437006	0.101597098325
LINC00636	1267	1	24396067	0.0323521813019	0.10139663049
APOC2	1267	1	24396067	0.0323521813019	0.10139663049
ERAS	1267	1	24396067	0.0323521813019	0.10139663049
LRMP	2538	2	24396067	0.0323011928364	0.101236824926
CATSPERD	2538	2	24396067	0.0323011928364	0.101236824926
RP11-408A13.4	1270	1	24396067	0.0322757588263	0.101157110891
GPR32	1270	1	24396067	0.0322757588263	0.101157110891
TDRD10	2541	2	24396067	0.0322630568355	0.10111730093
RP11-307C19.1	3816	3	24396067	0.0322250107779	0.10099805883
PCDH8	5092	4	24396067	0.032199696551	0.100918720213
ALOX5AP	1274	1	24396067	0.0321744220639	0.100839506147
AC009264.1	3824	3	24396067	0.0321575944373	0.10078676582
SYNPO2	14040	11	24396067	0.0321148398008	0.100652766321
CFHR1	1277	1	24396067	0.0320988361076	0.100602608325
CTD-2666L21.1	1277	1	24396067	0.0320988361076	0.100602608325
AIFM3	2557	2	24396067	0.0320611761513	0.100484576325
RP11-907D1.1	1279	1	24396067	0.0320486424624	0.100445293848
RAET1E	2561	2	24396067	0.0320111001245	0.100327630481
INSRR	5123	4	24396067	0.0320048516178	0.100308046716
S100P	1281	1	24396067	0.0319986055499	0.100288470594
S100A14	1283	1	24396067	0.0319487246371	0.100132136268
RP11-83B20.1	1284	1	24396067	0.0319238424528	0.100054151738
ADAMTS12	9004	7	24396067	0.0318671141677	0.0998763567103
FMO2	3860	3	24396067	0.0318576790488	0.0998467856203
RP11-57H14.5	1287	1	24396067	0.0318494279017	0.0998209252769
SPATA32	1289	1	24396067	0.0318000106357	0.0996660440895
SFTPD	1289	1	24396067	0.0318000106357	0.0996660440895
ATAD3C	3871	3	24396067	0.0317671508986	0.0995630567022
RP11-1102P16.1	3882	3	24396067	0.0316771357878	0.0992809357275
RP1-232P20.1	1294	1	24396067	0.0316771357878	0.0992809357275
RP4-794H19.1	1298	1	24396067	0.0315795174957	0.0989749852322
LINC01585	1298	1	24396067	0.0315795174957	0.0989749852322
CES4A	2597	2	24396067	0.0315673574967	0.0989368739556
SERPINB8	3898	3	24396067	0.0315471116286	0.0988734203423
LRRC10	2600	2	24396067	0.0315309336227	0.0988227160242
FOXB2	1300	1	24396067	0.0315309336227	0.0988227160242
CCDC154	2604	2	24396067	0.0314824990088	0.098670914617
ASTL	1305	1	24396067	0.0314101254479	0.0984440849283
SSX1	1306	1	24396067	0.0313860748158	0.098368706609
AC098823.3	2613	2	24396067	0.0313740633061	0.0983310607205
HTR3A	2614	2	24396067	0.0313620609866	0.0982934436353
RP11-107E5.3	2615	2	24396067	0.0313500678466	0.0982558553204
XKR7	7847	6	24396067	0.0313420775146	0.0982308124109
SSPO	15696	12	24396067	0.0313380838757	0.0982182957427
IL21R-AS1	2618	2	24396067	0.0313141433991	0.0981432626672
EQTN	1309	1	24396067	0.0313141433991	0.0981432626672
ITGAL	5244	4	24396067	0.0312663720133	0.0979935399172
FAM57B	2622	2	24396067	0.0312663720133	0.0979935399172
CEACAM8	2622	2	24396067	0.0312663720133	0.0979935399172
FOLR2	1311	1	24396067	0.0312663720133	0.0979935399172
FGF22	1314	1	24396067	0.0311949876023	0.097769810374
M1AP	2629	2	24396067	0.0311831218786	0.0977326214008
RP11-390F4.3	2631	2	24396067	0.031159417491	0.0976583282641
SASH3	2634	2	24396067	0.031123928405	0.0975471000998
FAM3B	1317	1	24396067	0.031123928405	0.0975471000998
MUC4	17135	13	24396067	0.031098498875	0.0974674001055
C9orf24	1319	1	24396067	0.0310767351853	0.0973991894097
GSTA2	1320	1	24396067	0.0310531922041	0.097325402145
SLC25A52	1320	1	24396067	0.0310531922041	0.097325402145
RP11-34P13.8	1321	1	24396067	0.0310296848671	0.0972517265945
CTD-3014M21.1	1322	1	24396067	0.0310062130934	0.0971781625048
TCN2	2646	2	24396067	0.0309827768023	0.0971047096231
RP11-766N7.3	3976	3	24396067	0.03092822966	0.0969337506273
TRPM5	3980	3	24396067	0.0308971460121	0.0968363297724
LINC00623	1327	1	24396067	0.0308893848602	0.096812005148
AC140542.2	1327	1	24396067	0.0308893848602	0.096812005148
AC007228.9	1329	1	24396067	0.0308428997061	0.0966663136429
CCR9	2659	2	24396067	0.0308313002704	0.0966299592564
GPR179	7994	6	24396067	0.030765734583	0.0964244664734
ZNF418	3997	3	24396067	0.030765734583	0.0964244664734
CYGB	2668	2	24396067	0.0307272966338	0.0963039961255
SOX9-AS1	8005	6	24396067	0.0307234581208	0.096291965645
RP4-601P9.2	1335	1	24396067	0.0307042799322	0.0962318583007
FCGR1B	1335	1	24396067	0.0307042799322	0.0962318583007
PTGER3	9349	7	24396067	0.0306911430063	0.0961906851877
CALCR	4009	3	24396067	0.0306736445818	0.096135842478
NPIPA7	1339	1	24396067	0.0306125569152	0.0959443844895
RP11-414J4.2	5362	4	24396067	0.0305783019093	0.0958370241189
PROK1	1341	1	24396067	0.0305669006036	0.095801290702
EXTL1	4026	3	24396067	0.0305441234795	0.0957299037492
LINC00102	1342	1	24396067	0.0305441234795	0.0957299037492
ALS2CR11	6731	5	24396067	0.0304488290814	0.0954312366895
CTD-2240E14.4	1347	1	24396067	0.0304307451444	0.0953745588949
RP11-22A3.2	2696	2	24396067	0.0304081704076	0.0953038062547
RP11-282K24.3	5393	4	24396067	0.0304025319558	0.0952861344939
LY6K	4050	3	24396067	0.0303631212663	0.0951626154307
KIAA2012	4051	3	24396067	0.0303556260499	0.0951391242889
MYRIP	5404	4	24396067	0.0303406467131	0.0950921767812
ANKRD66	1351	1	24396067	0.0303406467131	0.0950921767812
TMEM119	2709	2	24396067	0.0302622471092	0.0948464605621
RP11-557N21.1	2713	2	24396067	0.0302176289786	0.0947066205908
NMBR	1357	1	24396067	0.0302064949959	0.0946717250047
FITM1	1357	1	24396067	0.0302064949959	0.0946717250047
RSPO4	2715	2	24396067	0.0301953692151	0.0946368551244
IL33	2718	2	24396067	0.030162040993	0.0945323994344
ATP1A2	5444	4	24396067	0.030117717641	0.0943934833442
FOXD4L6	2726	2	24396067	0.030073524365	0.0942549749313
AL953854.2	5474	4	24396067	0.0299526589035	0.0938761642904
PCDHB8	2741	2	24396067	0.0299089483469	0.0937391687934
CTSS	4115	3	24396067	0.0298835093872	0.0936594392452
AL591893.1	4122	3	24396067	0.0298327610695	0.0935003863402
UPK1A	1375	1	24396067	0.029811064516	0.0934323860592
RP11-43D4.3	1376	1	24396067	0.0297893994981	0.0933644846158
ALOX15B	2753	2	24396067	0.0297785787936	0.093330570891
CPA2	1377	1	24396067	0.0297677659473	0.0932966817948
P2RY14	2767	2	24396067	0.0296279101622	0.0928583526067
RP11-746B8.1	1384	1	24396067	0.0296172064375	0.092824805514
LINC00887	4155	3	24396067	0.0295958221729	0.0927577839938
DSG3	5541	4	24396067	0.0295904809308	0.0927410437332
OR51E2	2783	2	24396067	0.0294575736324	0.0923244921534
CTSW	1392	1	24396067	0.0294469926074	0.0922913296203
IMPG2	8356	6	24396067	0.0294328963926	0.0922471499507
FAM181A-AS1	2794	2	24396067	0.029341598933	0.0919610099008
TUBB8	2795	2	24396067	0.0293311010443	0.0919281079294
LINC01137	1398	1	24396067	0.0293206106648	0.0918952294931
SLC9C1	4201	3	24396067	0.0292717546128	0.091742107235
AGAP4	2802	2	24396067	0.0292578256313	0.0916984516998
MSR1	5614	4	24396067	0.0292057098037	0.0915351128118
RP11-361L15.5	2811	2	24396067	0.0291641506293	0.0914048600721
ANGPTL3	2812	2	24396067	0.0291537793097	0.0913723547876
CH507-42P11.5	1408	1	24396067	0.0291123676914	0.0912425645109
PDE7B	5642	4	24396067	0.0290607683158	0.0910808442619
AC133785.1	2826	2	24396067	0.0290093515283	0.0909196962713
FCGBP	12725	9	24396067	0.028991113822	0.0908625365409
RP11-118E18.4	1415	1	24396067	0.0289683489113	0.0907911878667
KEL	2831	2	24396067	0.0289581163613	0.0907591175072
SULT1A4	1416	1	24396067	0.0289478910377	0.0907270697962
PDE6A	5665	4	24396067	0.0289427810835	0.0907110544264
AC098973.1	2835	2	24396067	0.0289172583488	0.0906310623149
LA16c-380A1.2	1419	1	24396067	0.0288866904224	0.0905352578093
LINC00167	1420	1	24396067	0.0288663476827	0.0904715005855
SOX1	2843	2	24396067	0.0288358872384	0.0903760329451
CNKSR2	7112	5	24396067	0.0288176418092	0.0903188490097
C8orf37-AS1	1425	1	24396067	0.0287650622522	0.0901540567238
NEUROD1	2854	2	24396067	0.0287247468181	0.0900277020542
APOA1	1427	1	24396067	0.0287247468181	0.0900277020542
COL8A1	5710	4	24396067	0.0287146856108	0.0899961687085
RP11-717D12.1	1430	1	24396067	0.0286644851115	0.0898388327492
CDH15	2861	2	24396067	0.0286544660674	0.0898074315494
SPESP1	1433	1	24396067	0.0286044757219	0.0896507542438
NT5C1B	2868	2	24396067	0.0285845283887	0.0895882362841
FXYD3	2873	2	24396067	0.028534781559	0.0894323221938
RP11-830F9.7	2874	2	24396067	0.0285248529641	0.0894012044756
NPIPA2	1437	1	24396067	0.0285248529641	0.0894012044756
RP11-576D8.4	2888	2	24396067	0.028386574591	0.0889678191353
AMBP	1444	1	24396067	0.028386574591	0.0889678191353
RNF133	1446	1	24396067	0.0283473123855	0.0888447654436
THRA1/BTR	1446	1	24396067	0.0283473123855	0.0888447654436
COX6B2	2895	2	24396067	0.0283179369323	0.0887526983291
RP11-666A8.9	1450	1	24396067	0.0282691129031	0.0885996764354
BTN1A1	2902	2	24396067	0.0282496303993	0.0885386153214
RP11-431M7.3	1453	1	24396067	0.0282107458427	0.0884167452384
CCDC68	4366	3	24396067	0.0281655156043	0.0882749868287
WNT2	2912	2	24396067	0.0281526193059	0.0882345678787
SLC26A5	2913	2	24396067	0.0281429548297	0.0882042779481
HAVCR2	2914	2	24396067	0.0281332969866	0.0881740088067
THBS2	5834	4	24396067	0.0281043631878	0.0880833259043
LINC00032	2930	2	24396067	0.0279796680611	0.0876925125129
TLX1	2932	2	24396067	0.0279605823393	0.0876326949737
CHRNB2	5873	4	24396067	0.0279177345203	0.0874984034268
IFI44L	5883	4	24396067	0.0278702795917	0.0873496725014
HPCA	1472	1	24396067	0.0278466125744	0.0872754964887
CRIP1	1472	1	24396067	0.0278466125744	0.0872754964887
SCRG1	4423	3	24396067	0.0278025415167	0.0871373711269
ARC	2951	2	24396067	0.0277805582578	0.087068472268
RP11-317F20.3	2955	2	24396067	0.0277429534413	0.0869506130839
KIAA1683	4446	3	24396067	0.0276587137041	0.0866865930036
CTD-3064M3.7	2964	2	24396067	0.0276587137041	0.0866865930036
CHRM1	2966	2	24396067	0.0276400631891	0.0866281394682
CDC20B	2970	2	24396067	0.0276028375148	0.0865114685733
SLC14A1	5947	4	24396067	0.0275703472066	0.0864096390324
TXK	2978	2	24396067	0.0275286861716	0.0862790670459
RP11-115H18.1	1490	1	24396067	0.0275102105433	0.0862211616318
AC011239.2	1490	1	24396067	0.0275102105433	0.0862211616318
VSTM2B	1493	1	24396067	0.0274549321564	0.0860479108047
PLD5	8962	6	24396067	0.0274426782255	0.0860095051315
CTD-2337A12.1	1494	1	24396067	0.0274365553611	0.0859903151482
TRPC7	2999	2	24396067	0.0273359211133	0.0856749121917
SLAMF8	3001	2	24396067	0.0273177032386	0.0856178146161
SMIM24	1502	1	24396067	0.0272904219104	0.0855323108065
GATA1	1506	1	24396067	0.0272179373901	0.0853051333542
INSM2	3014	2	24396067	0.0271998763832	0.0852485274263
PANDAR	1507	1	24396067	0.0271998763832	0.0852485274263
STMN4	3015	2	24396067	0.0271908548653	0.0852202526245
ZC3H12D	6037	4	24396067	0.0271593266254	0.0851214383511
PSD2	4528	3	24396067	0.0271578271043	0.085116738625
TEKT4	1511	1	24396067	0.0271278714159	0.0850228529658
GAPT	3026	2	24396067	0.0270920117049	0.0849104632065
MBOAT4	1515	1	24396067	0.0270562466729	0.0847983701857
RP11-395N21.2	1516	1	24396067	0.0270383995445	0.0847424345854
MLH1	3033	2	24396067	0.0270294848068	0.0847144944487
MEF2C-AS1	4553	3	24396067	0.0270087065953	0.0846493723906
FAM153A	3038	2	24396067	0.0269849991504	0.0845750696718
RP11-728K20.2	3046	2	24396067	0.0269141258762	0.0843529421086
RP11-88E10.5	3048	2	24396067	0.0268964656886	0.0842975924091
LINC01115	1524	1	24396067	0.0268964656886	0.0842975924091
RP11-1012E15.2	1524	1	24396067	0.0268964656886	0.0842975924091
ACOXL	4579	3	24396067	0.0268553485757	0.0841687251571
RP11-1099M24.9	3053	2	24396067	0.026852416449	0.0841595354284
FLJ26850	1528	1	24396067	0.0268260560926	0.0840769180834
RP6-206I17.2	1529	1	24396067	0.0268085112554	0.0840219299094
LINC01361	1529	1	24396067	0.0268085112554	0.0840219299094
FGD2	3062	2	24396067	0.0267734903393	0.0839121690604
RP11-1C8.5	4598	3	24396067	0.026744376061	0.0838209205077
LVRN	4601	3	24396067	0.0267269378675	0.0837662665712
RP11-323P17.2	1537	1	24396067	0.0266689744369	0.0835846004108
AP000473.8	1538	1	24396067	0.0266516344015	0.0835302541166
GBP3	3078	2	24396067	0.0266343169002	0.083475978448
ICAM2	1539	1	24396067	0.0266343169002	0.083475978448
NRSN1	3079	2	24396067	0.0266256665862	0.0834488670551
INHBA	6159	4	24396067	0.0266213435359	0.0834353179616
MTRNR2L3	1540	1	24396067	0.0266170218893	0.0834217732671
POMC	1542	1	24396067	0.0265824991631	0.0833135738206
RP11-759A24.2	3090	2	24396067	0.0265308826598	0.0831517998909
TUBA3E	1547	1	24396067	0.0264965828762	0.08304429918
PZP	4646	3	24396067	0.0264680673974	0.0829549273556
TMEM176A	1550	1	24396067	0.0264452991674	0.0828835682783
RP11-77I22.2	1554	1	24396067	0.0263772288993	0.0826702257602
POM121L2	3109	2	24396067	0.0263687447472	0.082643635144
GLT1D1	3113	2	24396067	0.0263348626466	0.0825374435152
PTPN20B	3115	2	24396067	0.0263179542276	0.082484449972
APOL1	3123	2	24396067	0.0262505371178	0.082273154551
ALPK3	10931	7	24396067	0.0262493363797	0.082269391256
ST8SIA1	10937	7	24396067	0.0262349360854	0.0822242585553
RP11-4L24.3	3126	2	24396067	0.0262253446638	0.0821941975889
RMDN2-AS1	1563	1	24396067	0.0262253446638	0.0821941975889
ARG1	1564	1	24396067	0.0262085765406	0.0821416437541
KCNK7	1565	1	24396067	0.0261918298463	0.0820891570808
RP11-193H5.1	3139	2	24396067	0.0261167338066	0.0818537947317
RP3-405J10.3	4715	3	24396067	0.0260807298257	0.0817409528089
ROBO4	4728	3	24396067	0.0260090188512	0.0815161997661
TFR2	3154	2	24396067	0.0259925261315	0.0814645090878
C1orf168	3155	2	24396067	0.025984287613	0.0814386883242
SUN3	1578	1	24396067	0.0259760543152	0.0814128839236
SMOC2	3163	2	24396067	0.0259185669993	0.0812327099788
CTD-2303H24.2	4745	3	24396067	0.0259158358542	0.0812241501568
AATK-AS1	1583	1	24396067	0.025894007397	0.0811557364696
FOLR1	1583	1	24396067	0.025894007397	0.0811557364696
AC007787.2	1584	1	24396067	0.0258776601701	0.0811045017875
FAM95B1	7924	5	24396067	0.0258645972422	0.0810635605953
OR2H2	1585	1	24396067	0.0258613335706	0.0810533317548
LINC00271	3171	2	24396067	0.025853177994	0.0810277709438
RP11-43F13.4	1586	1	24396067	0.0258450275596	0.0810022262493
DLGAP1-AS2	3173	2	24396067	0.0258368822625	0.0809766976561
HR	6355	4	24396067	0.0258002918706	0.0808620178325
NKPD1	4768	3	24396067	0.0257908223843	0.0808323390298
CTD-2236F14.1	1590	1	24396067	0.0257800086223	0.0807984470638
LRIT2	3181	2	24396067	0.0257719042499	0.0807730467346
RP11-480D4.1	1593	1	24396067	0.0257314587002	0.0806462842633
RP11-64K12.10	1595	1	24396067	0.0256991935482	0.0805451603959
CTD-2541M15.3	1596	1	24396067	0.0256830912966	0.0804946935034
MARVELD3	4803	3	24396067	0.0256028817673	0.0802433047042
PADI3	3205	2	24396067	0.0255789165114	0.0801681939666
RP11-28G8.1	3208	2	24396067	0.0255549960782	0.0800932237103
RP11-96C21.2	3208	2	24396067	0.0255549960782	0.0800932237103
MIR155HG	1604	1	24396067	0.0255549960782	0.0800932237103
RP13-487P22.1	1604	1	24396067	0.0255549960782	0.0800932237103
EXD1	3209	2	24396067	0.0255470325394	0.0800682647749
CTD-2555C10.3	1606	1	24396067	0.0255231716746	0.0799934812151
C20orf202	1606	1	24396067	0.0255231716746	0.0799934812151
SAG	1607	1	24396067	0.0255072891782	0.0799437030687
BTLA	3218	2	24396067	0.0254755834117	0.0798443323999
RP5-1120P11.3	1610	1	24396067	0.025459760068	0.0797947396468
GPR87	1611	1	24396067	0.0254439563684	0.0797452084615
OR7D2	3225	2	24396067	0.0254202875718	0.0796710268722
SDS	1614	1	24396067	0.0253966627692	0.0795969831669
CCDC114	3229	2	24396067	0.0253887975902	0.0795723325063
CD5	3232	2	24396067	0.0253652312558	0.0794984720491
S100A16	1618	1	24396067	0.0253338774471	0.0794002044693
SEC14L5	6475	4	24396067	0.0253221397433	0.0793634167298
TEKT5	1619	1	24396067	0.025318229592	0.0793511617241
KRT27	1620	1	24396067	0.0253026010552	0.0793021795256
EPGN	1621	1	24396067	0.025286991801	0.0792532577615
NAALADL1	3245	2	24396067	0.0252636139966	0.0791799881858
RP1-257C22.2	1623	1	24396067	0.0252558309978	0.0791555950902
PLPP2	1624	1	24396067	0.0252402793777	0.0791068539602
RP11-736K20.4	3250	2	24396067	0.0252247468981	0.0790581728193
ENTPD3	3254	2	24396067	0.0251937392191	0.0789609900623
COL4A3	8149	5	24396067	0.0251504563195	0.078825334907
RP1-78B3.1	8150	5	24396067	0.0251473703739	0.0788156630867
DNAJB13	3268	2	24396067	0.0250858101037	0.078622723887
OASL	3272	2	24396067	0.0250551428542	0.0785266080877
RP11-474P2.6	3272	2	24396067	0.0250551428542	0.0785266080877
LRFN2	3273	2	24396067	0.025047487754	0.0785026158456
EGF	4911	3	24396067	0.0250398373301	0.0784786382599
KCNJ6	19649	12	24396067	0.025033465546	0.0784586681244
ZNF781	3278	2	24396067	0.025009282312	0.0783828742107
RP11-598F7.4	4920	3	24396067	0.0249940327497	0.0783350797752
TREM1	3280	2	24396067	0.0249940327497	0.0783350797752
RP1-155D22.2	1640	1	24396067	0.0249940327497	0.0783350797752
PTPRZ1	8205	5	24396067	0.024978801773	0.0782873435901
ARRDC5	1641	1	24396067	0.024978801773	0.0782873435901
GRAMD2	3293	2	24396067	0.0248953621072	0.0780258310546
CELF2	9926	6	24396067	0.0247774815894	0.0776563756789
SMTNL1	1656	1	24396067	0.0247525445105	0.0775782191011
FMOD	3313	2	24396067	0.024745073172	0.0775548027959
SHC3	9942	6	24396067	0.0247376063425	0.0775314006224
RP11-966I7.2	1657	1	24396067	0.0247376063425	0.0775314006224
RP11-809C18.3	1659	1	24396067	0.0247077840322	0.0774379329906
GALNT9	3319	2	24396067	0.0247003396863	0.0774146012844
C9orf139	4993	3	24396067	0.0246286082773	0.0771897841967
RASGRP4	3333	2	24396067	0.0245965878845	0.0770894274416
RXFP2	3337	2	24396067	0.0245671044108	0.0769970217749
PTPRO	6689	4	24396067	0.0245120129822	0.0768243569032
FNDC7	3345	2	24396067	0.0245083490042	0.0768128734418
RP4-798P15.3	5029	3	24396067	0.0244523048575	0.0766372226077
TMIGD3	1679	1	24396067	0.0244134685583	0.0765155037709
OVOL1	3360	2	24396067	0.0243989367318	0.0764699588282
RP11-622C24.2	6722	4	24396067	0.024391677304	0.0764472066834
TRHR	1681	1	24396067	0.0243844221948	0.0764244680734
FBXW12	1685	1	24396067	0.0243265363261	0.0762430450038
TAS2R30	1688	1	24396067	0.0242833019606	0.0761075419617
CD247	1689	1	24396067	0.0242689246356	0.0760624812501
IL32	1689	1	24396067	0.0242689246356	0.0760624812501
PODNL1	3388	2	24396067	0.0241972926266	0.0758379756974
CTC-270D5.1	1698	1	24396067	0.0241402907594	0.0756593232223
