Gene	Length	Counts	TotalReads	RPKM(32284564 pairs)	TPM(10.51 norm. reads)
LA16c-380F5.1	2588	2	32284564	0.0239370594272	0.0735222652477
RP4-621B10.8	1295	1	32284564	0.0239185752114	0.0734654912977
SLITRK1	5190	4	32284564	0.0238724893247	0.0733239392913
PTPRH	3897	3	32284564	0.0238449229398	0.0732392696155
LRRC10	2600	2	32284564	0.0238265806913	0.0731829317158
LINC-ROR	2607	2	32284564	0.0237626044486	0.0729864297894
AC012360.6	2615	2	32284564	0.0236899081444	0.0727631443446
RP11-107E5.3	2615	2	32284564	0.0236899081444	0.0727631443446
RP11-152L20.3	1308	1	32284564	0.0236808523691	0.0727353296869
PCDHA7	5240	4	32284564	0.023644698396	0.0726242833821
KCP	5246	4	32284564	0.0236176552793	0.0725412209154
RP11-69H7.2	1313	1	32284564	0.0235906739518	0.0724583482334
RNLS	3941	3	32284564	0.023578702029	0.0724215766789
ZFP82	2628	2	32284564	0.0235727206231	0.0724032048938
CREB3L3	2628	2	32284564	0.0235727206231	0.0724032048938
RP11-320N21.1	2634	2	32284564	0.0235190242208	0.0722382773201
LINC01426	2635	2	32284564	0.0235100985949	0.0722108624141
RP11-415D17.3	1319	1	32284564	0.023483362319	0.0721287424037
GSTA2	1320	1	32284564	0.023465571893	0.0720740994171
SLC25A52	1320	1	32284564	0.023465571893	0.0720740994171
SDR42E2	2642	2	32284564	0.0234478084018	0.0720195391601
AGBL4	3966	3	32284564	0.0234300717842	0.0719650614452
CTD-3014M21.1	1322	1	32284564	0.0234300717842	0.0719650614452
TCN2	2646	2	32284564	0.0234123619794	0.071910666085
PSKH2	1325	1	32284564	0.0233770225651	0.0718021216834
AMER2	10606	8	32284564	0.0233637977739	0.0717615019653
LINC00623	1327	1	32284564	0.023341789675	0.0716939044691
RP11-29P20.1	1329	1	32284564	0.0233066628282	0.071586012965
CCDC85A	3988	3	32284564	0.0233008186299	0.0715680626107
RP11-10J21.2	2661	2	32284564	0.0232803869964	0.0715053072007
ZNF418	3997	3	32284564	0.0232483524384	0.0714069136081
SOX9-AS1	8005	6	32284564	0.0232164059204	0.0713087904289
ANO2	4008	3	32284564	0.0231845470799	0.0712109365498
CTC-457L16.2	2674	2	32284564	0.0231672063566	0.0711576748171
GSDMD	2675	2	32284564	0.0231585457187	0.0711310738172
TNFSF13B	2677	2	32284564	0.0231412438541	0.0710779314386
FAM27E2	1339	1	32284564	0.023132602613	0.0710513900153
PCDHA13	5358	4	32284564	0.0231239678229	0.0710248684065
LMO3	5358	4	32284564	0.0231239678229	0.0710248684065
ADAMTS8	4019	3	32284564	0.0231210909918	0.0710160322696
PROK1	1341	1	32284564	0.0230981020871	0.070945422245
CORIN	5375	4	32284564	0.0230508315526	0.0708002316134
PCDHA6	5378	4	32284564	0.0230379731489	0.0707607372484
PCDHA4	5381	4	32284564	0.0230251290829	0.070721286921
LIPH	4036	3	32284564	0.0230237028484	0.0707169062665
CTA-414D7.1	13455	10	32284564	0.0230208509095	0.0707081465853
ALS2CR11	6731	5	32284564	0.0230088804775	0.0706713796097
SEZ6L	6745	5	32284564	0.0229611229791	0.0705246932769
KLK4	1352	1	32284564	0.0229101737417	0.0703682035729
CUBN	12193	9	32284564	0.022863199712	0.0702239236508
RP4-683M8.2	1356	1	32284564	0.0228425921082	0.0701606277511
CTD-2201I18.1	2713	2	32284564	0.0228341724281	0.0701347668489
KCNE1	4075	3	32284564	0.0228033532997	0.0700401064274
PDGFD	4080	3	32284564	0.0227754080138	0.0699542729636
PLPPR1	2725	2	32284564	0.0227336182743	0.0698259164995
CDCP2	2727	2	32284564	0.0227169452869	0.0697747057063
PCDHA12	5458	4	32284564	0.0227002967378	0.0697235699747
RP11-576I22.2	2730	2	32284564	0.0226919816108	0.0696980302055
AC073072.5	1366	1	32284564	0.0226753696184	0.0696470067573
GALR2	1366	1	32284564	0.0226753696184	0.0696470067573
HSFX2	1367	1	32284564	0.0226587819303	0.0695960579594
RP11-506B6.6	1368	1	32284564	0.0226422184932	0.069545183648
PCDHB8	2741	2	32284564	0.0226009156503	0.0694183226782
PCDHA8	5486	4	32284564	0.0225844366743	0.0693677077875
AWAT1	1372	1	32284564	0.0225762061944	0.0693424280106
C22orf42	1372	1	32284564	0.0225762061944	0.0693424280106
IP6K3	2746	2	32284564	0.0225597632183	0.069291923693
RP11-586D19.2	4123	3	32284564	0.0225378764725	0.0692246989308
RP1-111D6.3	1376	1	32284564	0.022510577688	0.069140851185
LINC01268	2758	2	32284564	0.022461606163	0.0689904359902
SERPINB9P1	1379	1	32284564	0.022461606163	0.0689904359902
C9orf38	2759	2	32284564	0.0224534649502	0.0689654303954
P2RY13	2766	2	32284564	0.0223966412861	0.0687908974913
FPR3	2775	2	32284564	0.0223240035306	0.0685677918778
RP11-290F5.1	2776	2	32284564	0.0223159617426	0.0685430916646
RP11-161M6.3	1392	1	32284564	0.0222518354158	0.0683461287576
PTPRR	4178	3	32284564	0.022241183508	0.0683134116064
SLC45A1	2795	2	32284564	0.0221642611082	0.0680771457821
RP11-367F23.2	1398	1	32284564	0.0221563339762	0.0680527977328
RP11-236L14.2	2799	2	32284564	0.0221325865657	0.0679798579711
PCDHA1	5599	4	32284564	0.0221286336122	0.0679677165426
NTF3	1400	1	32284564	0.0221246820705	0.0679555794504
SLC9C1	4201	3	32284564	0.022119415543	0.0679394034019
AGAP4	2802	2	32284564	0.0221088900062	0.0679070743972
NUTM1	4204	3	32284564	0.0221036309934	0.06789092143
RP11-290H9.2	2803	2	32284564	0.0221010024251	0.0678828478277
KCNG2	1403	1	32284564	0.0220773734132	0.0678102717252
AMZ1	5619	4	32284564	0.0220498700116	0.0677257955013
RP11-361L15.5	2811	2	32284564	0.0220381038056	0.0676896558026
NPIPB7	1413	1	32284564	0.0219211287323	0.0673303688822
CHRM5	5653	4	32284564	0.0219172509455	0.0673184583269
RP11-266K4.13	1415	1	32284564	0.0218901448048	0.067235202283
ARID3C	1418	1	32284564	0.0218438327918	0.0670929557338
SLC25A2	1418	1	32284564	0.0218438327918	0.0670929557338
PCAT29	2838	2	32284564	0.0218284389702	0.0670456738763
ST6GALNAC1	2846	2	32284564	0.0217670800413	0.0668572109842
LINC01122	4272	3	32284564	0.0217517941705	0.0668102606956
GRM3	4274	3	32284564	0.0217416155115	0.0667789971202
PROKR1	4276	3	32284564	0.0217314463742	0.0667477627904
RP11-182N22.9	5703	4	32284564	0.0217250954927	0.0667282561673
APELA	2852	2	32284564	0.0217212867453	0.0667165576652
MYLK3	7132	5	32284564	0.0217151955263	0.0666978485912
COL8A1	5710	4	32284564	0.0216984622758	0.0666464527009
RP11-864N7.4	1429	1	32284564	0.0216756857234	0.0665764949129
FAM110D	2860	2	32284564	0.0216605279012	0.0665299379234
C19orf67	1433	1	32284564	0.0216151813669	0.0663906568252
RP11-457M11.7	2867	2	32284564	0.021607642064	0.0663674999864
AC091801.1	1434	1	32284564	0.0216001080186	0.066344359296
PLCE1-AS2	2869	2	32284564	0.0215925792253	0.0663212347372
RP1-45N11.1	1437	1	32284564	0.0215550138474	0.0662058533267
TACR2	2876	2	32284564	0.0215400242689	0.0661598130949
RP5-921G16.1	4319	3	32284564	0.021515087913	0.0660832215077
CYP3A4	2882	2	32284564	0.02149518036	0.0660220758019
AC004538.3	4324	3	32284564	0.0214902092267	0.0660068070517
PLEKHG4B	11531	8	32284564	0.0214895879967	0.0660048989545
LINC00266-1	1443	1	32284564	0.0214653880102	0.0659305691133
CYBB	4337	3	32284564	0.021425793105	0.0658089540446
KCNH7	4339	3	32284564	0.021415917192	0.0657786203484
RP11-782C8.2	5792	4	32284564	0.0213912671953	0.0657029083084
ETV5	4344	3	32284564	0.0213912671953	0.0657029083084
RP11-666A8.9	1450	1	32284564	0.0213617619991	0.0656122836073
RP11-145P16.2	1450	1	32284564	0.0213617619991	0.0656122836073
BTN1A1	2902	2	32284564	0.0213470399026	0.0655670649418
SPATS1	1451	1	32284564	0.0213470399026	0.0655670649418
GSG1	2903	2	32284564	0.0213396864614	0.0655444789738
DNM3OS	4362	3	32284564	0.0213029951161	0.0654317821393
KLRB1	1454	1	32284564	0.0213029951161	0.0654317821393
WNT2	2912	2	32284564	0.0212737327601	0.0653419033177
LINC00371	2915	2	32284564	0.0212518386955	0.0652746560758
CRB2	5832	4	32284564	0.021244550685	0.0652522710772
SLC4A10	5835	4	32284564	0.0212336280368	0.0652187223517
ANKRD2	1460	1	32284564	0.0212154485608	0.0651628844045
MIR3180-1	1460	1	32284564	0.0212154485608	0.0651628844045
RP11-354P17.15	1460	1	32284564	0.0212154485608	0.0651628844045
RP11-755B10.3	2921	2	32284564	0.0212081854836	0.065140575988
MMRN2	4382	3	32284564	0.0212057655628	0.0651331432432
CPED1	5854	4	32284564	0.0211647112393	0.0650070455965
PID1	2930	2	32284564	0.0211430408865	0.0649404854816
ZNF69	2936	2	32284564	0.0210998330373	0.0648077733178
FAM221B	2938	2	32284564	0.0210854696384	0.0647636563856
ZIK1	4410	3	32284564	0.0210711257815	0.0647195994765
BCO1	2941	2	32284564	0.0210639611688	0.0646975934924
RP11-13A1.1	2944	2	32284564	0.0210424965345	0.0646316652381
CRIP1	1472	1	32284564	0.0210424965345	0.0646316652381
UNC13D	4425	3	32284564	0.0209996982364	0.0645002110037
RP11-588H23.3	5912	4	32284564	0.0209570736798	0.0643692904131
LINC01140	5912	4	32284564	0.0209570736798	0.0643692904131
LIPG	11839	8	32284564	0.0209305210905	0.0642877345928
CALB2	1480	1	32284564	0.02092875331	0.0642823048855
DPH6-AS1	1480	1	32284564	0.02092875331	0.0642823048855
OTOR	1481	1	32284564	0.0209146218087	0.0642389002232
DAPP1	2965	2	32284564	0.0208934603027	0.0641739030223
ADAMTS18	5936	4	32284564	0.020872341576	0.0641090372173
CCDC188	1484	1	32284564	0.020872341576	0.0641090372173
RP1-228P16.9	2974	2	32284564	0.0208302319427	0.0639796982048
AC132186.1	2974	2	32284564	0.0208302319427	0.0639796982048
CHRND	2975	2	32284564	0.020823230184	0.0639581924239
PRPH2	2979	2	32284564	0.0207952701569	0.0638723136828
CTD-2284J15.1	1490	1	32284564	0.0207882918784	0.0638508800205
RP11-441F2.4	1492	1	32284564	0.0207604255354	0.0637652890285
XXyac-YR38GF2.1	4478	3	32284564	0.0207511533489	0.0637368096676
HNF1B	2987	2	32284564	0.0207395747564	0.0637012462206
RP11-196E1.3	4483	3	32284564	0.0207280090779	0.0636657224384
RP11-1109F11.3	1496	1	32284564	0.0207049163762	0.0635947936033
RNASE7	1500	1	32284564	0.0206497032658	0.063425207487
ROS1	7506	5	32284564	0.0206331967085	0.0633745078807
LAMB3	4513	3	32284564	0.0205902204069	0.0632425069115
SLC6A1	4518	3	32284564	0.0205674335317	0.0631725174173
TSPAN32	1507	1	32284564	0.0205537855997	0.0631305980295
CTB-33O18.3	3018	2	32284564	0.0205265440018	0.0630469259314
DLGAP1	7549	5	32284564	0.020515667571	0.0630135191618
TNNI3K	3026	2	32284564	0.0204722768663	0.0628802453606
CD53	1513	1	32284564	0.0204722768663	0.0628802453606
PCDHA2	6059	4	32284564	0.0204486251188	0.062807599426
TM6SF2	1515	1	32284564	0.0204452507582	0.0627972351357
RP11-395N21.2	1516	1	32284564	0.0204317644451	0.0627558121573
F11	3033	2	32284564	0.0204250279583	0.0627351211543
VSTM2A-OT1	3035	2	32284564	0.0204115683023	0.0626937800531
RP11-506O24.2	1518	1	32284564	0.0204048451243	0.0626731299279
RP11-36B6.1	1518	1	32284564	0.0204048451243	0.0626731299279
FAM153A	3038	2	32284564	0.0203914120466	0.0626318704612
FBLL1	1520	1	32284564	0.0203779966439	0.0625906652832
LINC01419	1523	1	32284564	0.0203378561384	0.0624673744127
RP11-4K16.2	1523	1	32284564	0.0203378561384	0.0624673744127
RP11-1103G16.1	1524	1	32284564	0.0203245110884	0.0624263853219
RP4-647C14.2	3052	2	32284564	0.0202978734592	0.0623445683031
TMEM82	1526	1	32284564	0.0202978734592	0.0623445683031
RIMBP3B	6106	4	32284564	0.0202912249582	0.062324147547
FLJ26850	1528	1	32284564	0.020271305562	0.062262965465
PCDHAC2	6116	4	32284564	0.0202580476774	0.0622222441011
ALOX15	3058	2	32284564	0.0202580476774	0.0622222441011
LINC01361	1529	1	32284564	0.0202580476774	0.0622222441011
GAD2	6117	4	32284564	0.0202547359155	0.0622120720814
CD34	9228	6	32284564	0.0201395025349	0.0618581347403
GCK	3079	2	32284564	0.0201198797653	0.0617978637418
POMC	1542	1	32284564	0.0200872599862	0.0616976726527
PSG2	1544	1	32284564	0.0200612402194	0.0616177533876
ZNF793	10827	7	32284564	0.0200260353091	0.0615096221126
MYOZ1	1547	1	32284564	0.0200223367154	0.061498261946
PZP	4646	3	32284564	0.0200007887852	0.0614320778501
DRD2	3098	2	32284564	0.0199964847636	0.0614188581217
CTA-392C11.1	1550	1	32284564	0.0199835838056	0.0613792330519
TMEM176A	1550	1	32284564	0.0199835838056	0.0613792330519
ACTL6B	1551	1	32284564	0.0199706994834	0.0613396590783
RP11-411K7.1	3108	2	32284564	0.0199321460095	0.0612212427481
MTRNR2L1	1554	1	32284564	0.0199321460095	0.0612212427481
PNLIPRP1	1558	1	32284564	0.0198809723355	0.061064063691
THBS1	7797	5	32284564	0.0198631235724	0.0610092415227
EFHB	3123	2	32284564	0.0198364104379	0.0609271925908
RP11-4L24.3	3126	2	32284564	0.0198173735757	0.0608687211967
PPL	6260	4	32284564	0.0197920478586	0.0607909336936
KCNK7	1565	1	32284564	0.0197920478586	0.0607909336936
PAPPA	10981	7	32284564	0.0197451857109	0.060646997415
PARP9	7845	5	32284564	0.0197415901203	0.0606359536205
RP3-522J7.6	1569	1	32284564	0.0197415901203	0.0606359536205
PCDHA11	6288	4	32284564	0.01970391533	0.0605202361517
LRRC14B	1575	1	32284564	0.0196663840627	0.0604049595114
SUN3	1578	1	32284564	0.0196289954998	0.0602901211854
LINC00689	7908	5	32284564	0.0195843164509	0.060152890257
CTD-2303H24.2	4745	3	32284564	0.0195834909792	0.0601503548349
AATK-AS1	1583	1	32284564	0.0195669961458	0.0600996912385
ITGAM	4752	3	32284564	0.0195546432442	0.0600617495142
AC007787.2	1584	1	32284564	0.0195546432442	0.0600617495142
ABO	1584	1	32284564	0.0195546432442	0.0600617495142
OR2H2	1585	1	32284564	0.0195423059298	0.0600238556659
LINC00271	3171	2	32284564	0.0195361431086	0.060004926667
TMEM132B	11099	7	32284564	0.0195352630229	0.0600022234988
RP3-510D11.2	1589	1	32284564	0.0194931119564	0.059872757225
CTD-2236F14.1	1590	1	32284564	0.0194808521376	0.0598351014028
RP11-411H5.1	1594	1	32284564	0.0194319666868	0.0596849505838
CLCN1	3195	2	32284564	0.0193893927379	0.0595541854338
VWA2	3196	2	32284564	0.0193833259692	0.0595355514584
RAX	3200	2	32284564	0.0193590968117	0.0594611320191
MARVELD3	4803	3	32284564	0.0193470049336	0.0594239920241
FUT6	3202	2	32284564	0.0193470049336	0.0594239920241
AC093642.1	4806	3	32284564	0.0193349281515	0.0593868983961
RP11-173A16.2	1604	1	32284564	0.0193108197623	0.0593128498943
DIO2-AS1	1606	1	32284564	0.0192867714189	0.0592389858222
FAM167A-AS1	1606	1	32284564	0.0192867714189	0.0592389858222
RP4-621F18.2	3218	2	32284564	0.0192508109998	0.0591285340152
RP11-231C14.7	4829	3	32284564	0.0192428379988	0.05910404508
CTC-260E6.6	3220	2	32284564	0.0192388539744	0.0590918082177
RP11-32K4.1	1610	1	32284564	0.0192388539744	0.0590918082177
AC100830.3	1611	1	32284564	0.0192269117931	0.059055128014
RP11-284F21.9	3223	2	32284564	0.0192209462605	0.0590368049833
DGKB	8061	5	32284564	0.0192126007311	0.0590111718338
RP11-630A13.4	3227	2	32284564	0.0191971211024	0.0589636264211
RP11-571I18.5	1615	1	32284564	0.019179290959	0.058908861443
CD200R1L	1621	1	32284564	0.0191083003694	0.0586908150713
GPR50-AS1	1623	1	32284564	0.0190847534804	0.058618491208
LDB3	6494	4	32284564	0.0190788758231	0.0586004380847
RP11-87G24.2	3247	2	32284564	0.0190788758231	0.0586004380847
INSC	3248	2	32284564	0.0190730017849	0.0585823960779
LINC00473	3249	2	32284564	0.0190671313627	0.0585643651773
RP11-87H9.5	1626	1	32284564	0.0190495417581	0.0585103390102
C9orf50	1627	1	32284564	0.0190378333735	0.0584743769087
LEFTY1	1630	1	32284564	0.0190027944164	0.0583667553561
HPDL	1630	1	32284564	0.0190027944164	0.0583667553561
TNXB	14681	9	32284564	0.0189885562352	0.058323023028
RP11-46H11.3	3264	2	32284564	0.0189795066782	0.0582952274697
AC010524.2	3266	2	32284564	0.0189678842001	0.0582595292287
B3GALT2	3276	2	32284564	0.0189099846757	0.0580816918379
TAS2R13	1638	1	32284564	0.0189099846757	0.0580816918379
AXL	4916	3	32284564	0.0189022914354	0.058058062183
ZNF781	3278	2	32284564	0.0188984471621	0.0580462545641
LGI1	4923	3	32284564	0.0188754143198	0.0579755095859
HPGDS	1642	1	32284564	0.0188639189396	0.0579402017238
DUOX2	6571	4	32284564	0.0188553065888	0.057913749037
NAV3	9861	6	32284564	0.0188467020984	0.0578873204932
NAALADL2	9886	6	32284564	0.0187990420183	0.0577409333788
FAM84A	6601	4	32284564	0.0187696136335	0.0576505446026
RP1-37N7.1	4957	3	32284564	0.0187459480928	0.0575778563025
SARDH	4957	3	32284564	0.0187459480928	0.0575778563025
CNTN3	4970	3	32284564	0.0186969144258	0.0574272502397
RP11-966I7.2	1657	1	32284564	0.018693153228	0.0574156977855
RP1-274L7.1	1658	1	32284564	0.0186818787085	0.0573810682934
IRGM	1661	1	32284564	0.0186481366037	0.0572774300003
LRAT	4993	3	32284564	0.0186107880425	0.0571627145387
CKM	1665	1	32284564	0.0186033362755	0.0571398265649
TMEM178A	1666	1	32284564	0.0185921698072	0.0571055289499
SFTPD-AS1	5002	3	32284564	0.0185773020184	0.0570598627932
AC009014.3	1668	1	32284564	0.0185698770376	0.0570370570926
RANBP3L	3339	2	32284564	0.018553192512	0.0569858108598
RP11-138I17.1	1672	1	32284564	0.0185254514945	0.0569006048029
RP5-1024N4.4	1675	1	32284564	0.0184922715813	0.0567986932719
RP11-165M1.1	1679	1	32284564	0.0184482161398	0.056663377743
TMIGD3	1679	1	32284564	0.0184482161398	0.056663377743
SPANXA2-OT1	1683	1	32284564	0.0184043701121	0.0565287054251
RP11-551L14.4	1685	1	32284564	0.0183825251625	0.0564616090389
MOGAT2	3371	2	32284564	0.0183770720254	0.0564448598223
HSPB7	3372	2	32284564	0.0183716221226	0.05642812054
FAM182A	5075	3	32284564	0.0183100817135	0.0562391002348
IQCF3	1693	1	32284564	0.0182956614877	0.0561948087599
LINC01625	1694	1	32284564	0.0182848612153	0.0561616359094
B3GALT4	1695	1	32284564	0.0182740736866	0.0561285022009
RP11-712P20.2	1700	1	32284564	0.018220326411	0.0559634183709
FAM155A	8506	5	32284564	0.0182074740764	0.0559239426467
PHOX2A	1702	1	32284564	0.0181989159217	0.0558976564222
HTR3C	1706	1	32284564	0.0181562455444	0.0557665950941
AF131215.4	1711	1	32284564	0.0181031881349	0.0556036301756
ATP13A4	5138	3	32284564	0.0180855711748	0.0555495199867
TDO2	1713	1	32284564	0.0180820518965	0.0555387105841
GMNC	3427	2	32284564	0.0180767755464	0.0555225043656
MUSK	3429	2	32284564	0.0180662320786	0.0554901202861
APCDD1L	3430	2	32284564	0.0180609649555	0.0554739424085
CLDN5	3431	2	32284564	0.0180557009028	0.0554577739612
ACOT1	1716	1	32284564	0.0180504399177	0.0554416149362
RP11-76C10.6	1718	1	32284564	0.0180294266	0.0553770728932
DNMT3L	1718	1	32284564	0.0180294266	0.0553770728932
KCNMA1	8604	5	32284564	0.0180000900155	0.05528696608
GRHL3	3442	2	32284564	0.017997998198	0.0552805410985
RYR1	15498	9	32284564	0.0179875463988	0.0552484385775
RP11-357N13.6	3444	2	32284564	0.0179875463988	0.0552484385775
RP11-338N10.1	1722	1	32284564	0.0179875463988	0.0552484385775
ACSM6	1723	1	32284564	0.0179771067317	0.0552163733201
LINC00343	3449	2	32284564	0.0179614699326	0.0551683451612
RP11-475O6.1	5174	3	32284564	0.0179597341895	0.0551630138561
TACR1	5179	3	32284564	0.0179423951914	0.0551097574226
GPR182	3453	2	32284564	0.0179406631328	0.0551044374344
RP11-161I6.2	1727	1	32284564	0.0179354689628	0.0550884836309
AC079610.2	1730	1	32284564	0.0179043669935	0.0549929544685
TRPV6	3471	2	32284564	0.017847625986	0.0548186754425
PCDHAC1	6947	4	32284564	0.0178347804225	0.0547792205156
C5orf64	3474	2	32284564	0.0178322135283	0.0547713363446
CTB-111H14.1	1738	1	32284564	0.0178219533364	0.0547398223421
RP1-102K2.9	1738	1	32284564	0.0178219533364	0.0547398223421
GPR158	6970	4	32284564	0.0177759282059	0.0545984569472
ISLR2	5229	3	32284564	0.0177708289723	0.0545827947393
RP11-436K8.1	3502	2	32284564	0.0176896372923	0.0543334158941
LINC01168	5257	3	32284564	0.0176761774199	0.0542920741281
SLC1A2	12274	7	32284564	0.0176651364096	0.0542581618554
HRAT92	3509	2	32284564	0.0176543487596	0.0542250277746
DSG1	5268	3	32284564	0.0176392681656	0.05417870799
THRB-IT1	1756	1	32284564	0.0176392681656	0.05417870799
AP001627.1	1756	1	32284564	0.0176392681656	0.05417870799
GRM4	8798	5	32284564	0.0176031796424	0.0540678627134
GOLGA8I	5283	3	32284564	0.0175891850646	0.054024878609
RP3-510D11.4	1765	1	32284564	0.0175493228888	0.0539024426235
DUOXA2	1766	1	32284564	0.0175393855599	0.0538719202891
AC003991.3	3534	2	32284564	0.0175294594786	0.0538414325017
AL589765.1	1769	1	32284564	0.0175096409829	0.0537805603338
RP11-13K12.5	1769	1	32284564	0.0175096409829	0.0537805603338
LINC01391	3541	2	32284564	0.0174948064946	0.0537349964589
RP11-203H19.2	1775	1	32284564	0.0174504534641	0.0535987668904
RP11-459O16.8	1777	1	32284564	0.0174308131113	0.0535384418855
RP11-441F2.2	1779	1	32284564	0.0174112169189	0.0534782525186
TMEM173	1779	1	32284564	0.0174112169189	0.0534782525186
DNAH3	12456	7	32284564	0.0174070234659	0.0534653723999
PCDHA5	7118	4	32284564	0.0174063247534	0.0534632263167
LINC00846	1782	1	32284564	0.0173819051059	0.0533882217904
ZMYND12	1783	1	32284564	0.0173721564211	0.053358278873
CPB1	1785	1	32284564	0.01735269182	0.0532984936866
MACROD2-AS1	1785	1	32284564	0.01735269182	0.0532984936866
GPR171	1789	1	32284564	0.0173138931798	0.0531793243323
TMEM215	3583	2	32284564	0.0172897320116	0.0531051137206
CHST13	1792	1	32284564	0.0172849078676	0.0530902964456
AC000403.4	3586	2	32284564	0.0172752676513	0.0530606866874
PTCHD2	5389	3	32284564	0.0172432111145	0.0529622255876
RP13-996F3.4	1798	1	32284564	0.0172272274187	0.0529131319413
