Gene	Length	Counts	TotalReads	RPKM(26263627 pairs)	TPM(8.69 norm. reads)
ANKRD23	2606	57	26263627	0.832809637771	2.5176300259
EPHB1	5075	111	26263627	0.832783727178	2.51755169673
CTC-303L1.2	412	9	26263627	0.831745752183	2.51441384038
ETV6	5997	131	26263627	0.831730341779	2.51436725387
ADGRG6	7052	154	26263627	0.831483652936	2.51362149972
DUSP8	4489	98	26263627	0.831231070769	2.51285792973
SYCE2	1237	27	26263627	0.831073362731	2.51238116953
RP11-247L20.3	504	11	26263627	0.831012290321	2.51219654423
ICA1	3437	75	26263627	0.830858427649	2.51173140878
RP11-753H16.5	550	12	26263627	0.830737575514	2.51136606603
ANKRD37	1146	25	26263627	0.830616758531	2.51100082954
CAB39L	4310	94	26263627	0.830416331285	2.51039492679
RNF144B	5044	110	26263627	0.830353279781	2.51020431858
TMEM187	1882	41	26263627	0.829486907892	2.50758522799
RP11-5C23.1	964	21	26263627	0.829444934058	2.50745833875
CTC-325J23.2	551	12	26263627	0.829229884814	2.50680823288
ETHE1	1286	28	26263627	0.829014947053	2.50615846403
CTD-2396E7.11	689	15	26263627	0.828929003143	2.50589865079
RP11-781P6.1	2297	50	26263627	0.828808711603	2.50553500275
CTGF	2344	51	26263627	0.828433909029	2.50440195364
TERT	4048	88	26263627	0.827727656762	2.50226691362
RP11-473O4.5	920	20	26263627	0.827727656762	2.50226691362
BGLAP	736	16	26263627	0.827727656762	2.50226691362
RP11-278C7.4	414	9	26263627	0.827727656762	2.50226691362
RN7SKP150	322	7	26263627	0.827727656762	2.50226691362
MIR101-2	92	2	26263627	0.827727656762	2.50226691362
RNA5SP493	92	2	26263627	0.827727656762	2.50226691362
GBX2	2163	47	26263627	0.827344981008	2.50111006345
ZNF605	9439	205	26263627	0.826938426027	2.49988102504
MT1F	737	16	26263627	0.82660455275	2.49887170749
HOXC-AS2	507	11	26263627	0.826095057834	2.49733147592
ADGRV1	19777	429	26263627	0.825927975858	2.49682637778
RGPD8	6320	137	26263627	0.825370204575	2.49514020405
BCL6	4060	88	26263627	0.825281171077	2.49487105082
CTD-3099C6.11	646	14	26263627	0.825165032438	2.49451995723
RP11-51J9.6	646	14	26263627	0.825165032438	2.49451995723
NRL	3000	65	26263627	0.824968564573	2.4939260239
RP11-1020A11.1	554	12	26263627	0.824739470276	2.49323345905
ZBTB8B	12838	278	26263627	0.824503916083	2.49252136558
NR4A1	4064	88	26263627	0.82446888646	2.49241546907
LINC00969	12332	267	26263627	0.824371641287	2.49212149149
CSF1	4901	106	26263627	0.823505418154	2.4895028506
RP11-38L15.8	555	12	26263627	0.823253453212	2.48874114652
CNTNAP3	7079	153	26263627	0.822933641516	2.4877743379
AC079790.2	509	11	26263627	0.822849104758	2.48751877857
RP11-655M14.13	833	18	26263627	0.82275930348	2.48724730429
C17orf97	2268	49	26263627	0.822618226782	2.48682082156
AL590822.2	1944	42	26263627	0.822618226782	2.48682082156
LINC01024	2778	60	26263627	0.822364410606	2.48605352109
RNU4-46P	139	3	26263627	0.821772781534	2.48426499337
MIR320B2	139	3	26263627	0.821772781534	2.48426499337
RP11-213G2.2	788	17	26263627	0.821425161914	2.48321411986
CRIP3	1160	25	26263627	0.820592073514	2.48069564712
BACH2	9288	200	26263627	0.819885275862	2.47855895836
CAPN12	3019	65	26263627	0.819776645816	2.47823056367
ZDHHC14	7389	159	26263627	0.81932603621	2.47686834567
TULP2	1767	38	26263627	0.818827359378	2.47536081777
AC097639.1	93	2	26263627	0.818827359378	2.47536081777
MAST4	12809	275	26263627	0.817452951678	2.47120590657
EPHX4	1444	31	26263627	0.817409721982	2.47107522079
AP001468.58	559	12	26263627	0.817362551937	2.47093262311
RP11-629B11.5	1864	40	26263627	0.817070219121	2.47004888469
RP11-5O17.1	1958	42	26263627	0.816736380421	2.46903967166
VAV1	3080	66	26263627	0.815902975951	2.46652024342
ANKRD61	1260	27	26263627	0.815902975951	2.46652024342
RP11-178L8.8	467	10	26263627	0.815320604091	2.46475970078
RHBDL3	4768	102	26263627	0.814534011226	2.46238178664
RBM43	4722	101	26263627	0.814405483549	2.46199324029
APBA1	6547	140	26263627	0.814199802894	2.46137145619
GUCY1A2	16371	350	26263627	0.814025732934	2.46084523299
RP13-895J2.3	3041	65	26263627	0.813846002538	2.46030189796
CFAP44-AS1	1030	22	26263627	0.813262513246	2.45853797726
MANSC1	5949	127	26263627	0.812839968197	2.45726059999
LINC00847	1874	40	26263627	0.812710185935	2.45686826097
RP11-626G11.4	844	18	26263627	0.812036137203	2.45483057402
PPP1R9A	10881	232	26263627	0.811828834938	2.4542038877
IKZF2	9998	213	26263627	0.811169792054	2.45221156427
LINC01355	5445	116	26263627	0.811157902017	2.45217562003
MMP25-AS1	4976	106	26263627	0.811093258515	2.45198019911
ADSSL1	2536	54	26263627	0.810755323106	2.45095860151
SHISA8	1409	30	26263627	0.810691388454	2.45076532348
C17orf67	2021	43	26263627	0.810116430022	2.44902719205
SPATA17-AS1	423	9	26263627	0.810116430022	2.44902719205
RP11-252K23.2	376	8	26263627	0.810116430022	2.44902719205
CTSO	2962	63	26263627	0.809842926839	2.44820037666
LINC00857	2163	46	26263627	0.809741896305	2.44789495571
FOXD4	1975	42	26263627	0.809706244488	2.44778717828
DNAJC9-AS1	2869	61	26263627	0.809551692183	2.44731995804
MARCH1	7434	158	26263627	0.809244634026	2.44639170408
RP11-179B15.5	330	7	26263627	0.80766153175	2.44160589753
CORO1A	1933	41	26263627	0.807601842035	2.44142545219
CCDC61	1839	39	26263627	0.807473309533	2.44103689126
GRAMD1C	4676	99	26263627	0.806131682826	2.43698107883
RASAL1	4020	85	26263627	0.805078392522	2.43379692344
RP11-54O7.11	473	10	26263627	0.804978270847	2.43349425003
DHDH	1088	23	26263627	0.804904283873	2.43327058328
NOG	1893	40	26263627	0.804553031401	2.43220872744
GDF10	2461	52	26263627	0.804520339283	2.43210989735
RNU4-2	142	3	26263627	0.804411384741	2.43178052168
ABCG2	4830	102	26263627	0.80407829514	2.43077357323
ENPP5	3839	81	26263627	0.803363701249	2.428613316
DFNB59	1659	35	26263627	0.803280004453	2.42836029591
RP11-10K16.1	3320	70	26263627	0.802796100835	2.42689742827
ANKDD1A	4364	92	26263627	0.802690981535	2.42657964675
RP11-505K9.1	522	11	26263627	0.802356694103	2.42556907718
RP11-466M21.1	475	10	26263627	0.801588888654	2.42324795845
MIR330	95	2	26263627	0.801588888654	2.42324795845
MIR331	95	2	26263627	0.801588888654	2.42324795845
CLEC11A	1473	31	26263627	0.801316794666	2.42242540313
PROK2	1616	34	26263627	0.801092855926	2.42174842382
AL121578.2	713	15	26263627	0.801026764608	2.42154862608
CECR5-AS1	618	13	26263627	0.800940353954	2.42128740185
TSPEAR-AS2	2900	61	26263627	0.80089786375	2.42115895159
SGK223	4898	103	26263627	0.800688778632	2.4205268756
STARD8	5136	108	26263627	0.800652453036	2.4204170613
RP11-876N24.3	2379	50	26263627	0.800241114146	2.41917356087
ENTPD3-AS1	2570	54	26263627	0.800029377197	2.41853346826
AAK1	13329	280	26263627	0.799844866014	2.41797568065
TMEM231	4381	92	26263627	0.799576225386	2.41716356504
HSD11B2	1905	40	26263627	0.79948498081	2.41688772759
TSLP	4287	90	26263627	0.799345112898	2.41646489908
CTD-2083E4.6	524	11	26263627	0.799294263973	2.41631117994
ICA1L	9106	191	26263627	0.798639928872	2.41433308841
NKX2-3	2099	44	26263627	0.798151871027	2.4128576623
RP11-80H5.7	669	14	26263627	0.796796129977	2.40875918142
RP13-895J2.2	1769	37	26263627	0.796377881181	2.40749479196
B3GNT9	2919	61	26263627	0.795684756723	2.40539943803
TMEM59L	1726	36	26263627	0.794158168944	2.40078447795
TGM2	5083	106	26263627	0.79401929065	2.40036464112
RTN4R	2159	45	26263627	0.793606414774	2.3991164943
HELZ2	9646	201	26263627	0.793403474437	2.39850299433
WASIR2	1056	22	26263627	0.793239004397	2.39800579222
RP11-843B15.4	528	11	26263627	0.793239004397	2.39800579222
RP11-396F22.1	528	11	26263627	0.793239004397	2.39800579222
DIP2A-IT1	432	9	26263627	0.793239004397	2.39800579222
CTD-3222D19.10	192	4	26263627	0.793239004397	2.39800579222
KCNC1	9123	190	26263627	0.792978156319	2.39721723391
TREH	2785	58	26263627	0.792954178902	2.39714474884
KIF1A	9272	193	26263627	0.792554587655	2.3959367622
PLXNA3	10914	227	26263627	0.791930748755	2.39405086238
RP11-180O5.2	577	12	26263627	0.791864240091	2.39384980297
WNT8B	2118	44	26263627	0.790991868407	2.39121257467
RP11-686O6.2	674	14	26263627	0.790885179458	2.39089004802
KATNAL2	3999	83	26263627	0.790263614283	2.3890110218
RP11-646I6.5	530	11	26263627	0.790245649663	2.38895671375
RP11-314N13.3	482	10	26263627	0.789947556246	2.38805556071
STAT4	3519	73	26263627	0.789857763969	2.38778411365
ARHGEF10L	4725	98	26263627	0.789713497711	2.38734798869
RP11-571M6.18	434	9	26263627	0.789583525114	2.38695507428
GTDC1	10998	228	26263627	0.789344213868	2.38623162302
RP11-439M11.1	579	12	26263627	0.789128957742	2.38558089174
GVQW1	1834	38	26263627	0.788913818986	2.38493051527
C9orf41-AS1	724	15	26263627	0.788856468461	2.38475714143
RP11-762I7.4	531	11	26263627	0.788757428101	2.38445773689
PAN3-AS1	1352	28	26263627	0.788545282477	2.38381640883
GJB7	2318	48	26263627	0.7884480872	2.38352258208
TRPM4	5796	120	26263627	0.788312054059	2.3831113463
MIATNB	2368	49	26263627	0.787879281394	2.38180305038
RP11-90M2.5	435	9	26263627	0.787768390574	2.38146782123
RP11-807H7.2	387	8	26263627	0.787089864828	2.37941660003
RP4-791M13.3	871	18	26263627	0.786863949253	2.37873364463
NT5C1A	1113	23	26263627	0.786824672825	2.3786149098
PDZD7	4745	98	26263627	0.786384884443	2.37728540497
SPDYE3	3196	66	26263627	0.786289476198	2.37699698052
RP11-61A14.1	436	9	26263627	0.785961582338	2.37600573908
RP11-710F7.2	485	10	26263627	0.785061282702	2.37328408302
RNA5SP21	97	2	26263627	0.785061282702	2.37328408302
RNY4P17	97	2	26263627	0.785061282702	2.37328408302
RNU6-341P	97	2	26263627	0.785061282702	2.37328408302
RNY4P25	97	2	26263627	0.785061282702	2.37328408302
RNU6-273P	97	2	26263627	0.785061282702	2.37328408302
RNU6-96P	97	2	26263627	0.785061282702	2.37328408302
ST7-AS2	2280	47	26263627	0.78488912014	2.37276362598
MBLAC1	1504	31	26263627	0.784800291584	2.3724950923
TMPRSS9	3348	69	26263627	0.784709552737	2.3722207837
BACH1-IT1	825	17	26263627	0.784585487985	2.37184572903
RHBDF1	3010	62	26263627	0.784278829596	2.3709186836
CDKN2D	1505	31	26263627	0.784278829596	2.3709186836
CYP51A1-AS1	2962	61	26263627	0.784133627574	2.37047972978
ZNF436-AS1	2623	54	26263627	0.783864086693	2.36966489265
ICOSLG	8116	167	26263627	0.783465236477	2.36845914618
RP11-732A21.3	632	13	26263627	0.783198004341	2.36765128852
CTD-2049O4.1	1410	29	26263627	0.783112549022	2.36739295231
FEZ1	2577	53	26263627	0.783081112606	2.36729791828
RP11-686G8.2	487	10	26263627	0.781837211726	2.36353753647
DMTN	3312	68	26263627	0.781742786942	2.36325208508
RLTPR	4725	97	26263627	0.781655196714	2.36298729493
AGBL5-IT1	341	7	26263627	0.781607933951	2.36284441696
SCN8A	12384	254	26263627	0.780940725259	2.36082740784
SLC8A1-AS1	3803	78	26263627	0.780932640668	2.36080296767
AC102953.6	244	5	26263627	0.780235086292	2.35869422185
AC137932.4	3662	75	26263627	0.779808961177	2.35740602184
ZNF853	3860	79	26263627	0.77926484577	2.35576113059
NPPA	1124	23	26263627	0.779124431365	2.35533665
CTC-241F20.4	440	9	26263627	0.778816477044	2.3544056869
SLC24A5	4548	93	26263627	0.778588152073	2.35371544777
CTD-2647L4.5	587	12	26263627	0.778374218965	2.35306871604
FAM43A	2495	51	26263627	0.778296225557	2.35283293761
AC005197.2	685	14	26263627	0.778184833511	2.35249619324
PLCXD2	2153	44	26263627	0.778133198925	2.35234009901
PLD1	8960	183	26263627	0.777657523953	2.35090210701
ANXA3	1812	37	26263627	0.777479289078	2.35036329303
SEMA6D	7449	152	26263627	0.77694613721	2.34875154517
LIPE	3823	78	26263627	0.776847196563	2.34845244208
TMEM229A	2109	43	26263627	0.776313563336	2.34683923904
RP11-252E2.1	1668	34	26263627	0.776118738115	2.34625027152
CAPN5	4614	94	26263627	0.775703161647	2.34499396066
AFF3	10212	208	26263627	0.775528615345	2.34446629744
SLCO4A1-AS1	1424	29	26263627	0.775413408793	2.3441180216
SFRP1	4765	97	26263627	0.775093558126	2.34315109518
CTD-2095E4.4	1130	23	26263627	0.774987487482	2.3428304377
RP11-24J19.1	541	11	26263627	0.774177808358	2.34038273251
TSGA10	4182	85	26263627	0.773891711607	2.33951784606
HLA-DOA	3494	71	26263627	0.773714518313	2.33898218084
IQCH-AS1	5759	117	26263627	0.77354232483	2.33846163033
HIST1H2AK	394	8	26263627	0.773106034742	2.33714270104
RP11-819C21.1	4141	84	26263627	0.772359252772	2.33488513746
THSD1	3353	68	26263627	0.772183748986	2.33435457972
AFAP1L2	3995	81	26263627	0.771993303904	2.3337788536
KCNJ14	4343	88	26263627	0.771503926911	2.33229943963
CTD-3099C6.7	642	13	26263627	0.770998658479	2.33077198496
VPS37D	1630	33	26263627	0.770853118383	2.33033200912
GATSL3	1632	33	26263627	0.769908445444	2.32747621009
ZNF525	6877	139	26263627	0.769592938394	2.32652241467
RP5-1112D6.7	1386	28	26263627	0.769201458809	2.32533895003
RP11-533E19.7	990	20	26263627	0.769201458809	2.32533895003
XXbac-B135H6.18	396	8	26263627	0.769201458809	2.32533895003
RNU6-577P	99	2	26263627	0.769201458809	2.32533895003
ULK4	5099	103	26263627	0.769126032112	2.32511093091
CTB-129P6.7	5595	113	26263627	0.768995238579	2.32471553476
AGFG2	4808	97	26263627	0.76816156499	2.32219529296
ACHE	3173	64	26263627	0.767989354399	2.32167469073
NPFF	595	12	26263627	0.767908683248	2.32143081734
CTA-204B4.2	2232	45	26263627	0.767650649416	2.32065076666
RP11-143J12.3	546	11	26263627	0.767088267988	2.31895065621
XXbac-BPG157A10.21	596	12	26263627	0.76662024586	2.31753579919
NT5M	1640	33	26263627	0.766152794491	2.3161226676
RP11-350N15.6	696	14	26263627	0.76588593528	2.31531593731
RP11-63A1.1	398	8	26263627	0.765336124845	2.31365382967
AC010761.14	199	4	26263627	0.765336124845	2.31365382967
SNORA74A	199	4	26263627	0.765336124845	2.31365382967
SYNE1	31592	635	26263627	0.765317955622	2.3135989031
IL1RAP	9959	200	26263627	0.764644486616	2.3115629687
PTX3	1943	39	26263627	0.764252916228	2.31037922956
IKZF3	10017	201	26263627	0.764018160569	2.30966955009
MYO3A	7580	152	26263627	0.763518703968	2.30815966491
EMX1	2993	60	26263627	0.763290455283	2.30746965639
RP11-448A19.1	7084	142	26263627	0.763229397794	2.30728507619
RP11-57C13.6	499	10	26263627	0.763035515252	2.30669895844
ZNF483	5746	115	26263627	0.762039558697	2.30368812618
ZNF577	4298	86	26263627	0.761863799477	2.30315679625
RNF144A-AS1	2500	50	26263627	0.761509444221	2.30208556053
CTSK	1700	34	26263627	0.761509444221	2.30208556053
RP11-398C13.6	1000	20	26263627	0.761509444221	2.30208556053
PCAT6	750	15	26263627	0.761509444221	2.30208556053
CTD-3195I5.4	400	8	26263627	0.761509444221	2.30208556053
MIR573	100	2	26263627	0.761509444221	2.30208556053
KANTR	2052	41	26263627	0.760767232287	2.29984181242
OSBPL5	4509	90	26263627	0.759989465291	2.29749057937
HOXC-AS3	1002	20	26263627	0.759989465291	2.29749057937
LIMCH1	9973	199	26263627	0.759753230723	2.29677642908
TMC7	5215	104	26263627	0.759319100661	2.29546402967
SLC6A16	3161	63	26263627	0.758859458809	2.29407450669
PPIL6	4215	84	26263627	0.758799446199	2.29389308522
RP11-661A12.12	703	14	26263627	0.758259759537	2.29226158232
RP11-111M22.2	6941	138	26263627	0.757011261364	2.28848730264
TMTC1	9460	188	26263627	0.756679574596	2.28748459503
CORO6	2818	56	26263627	0.75664529589	2.28738096859
RP11-376O6.2	755	15	26263627	0.756466335319	2.28683996079
TACC2	11175	222	26263627	0.756398642582	2.28663532187
GHRLOS	1712	34	26263627	0.756171761201	2.28594944678
CTD-2619J13.17	2518	50	26263627	0.756065770672	2.2856290315
WNT2B	12446	247	26263627	0.755635677015	2.28432883436
AC016999.2	454	9	26263627	0.754800109911	2.28180286836
CTC-425O23.2	1464	29	26263627	0.754227250082	2.28007108112
AC002979.1	101	2	26263627	0.753969746754	2.27929263418
CTC-277H1.7	2678	53	26263627	0.753547433602	2.27801595795
ENDOV	4447	88	26263627	0.753461109641	2.2777549958
NLGN3	3993	79	26263627	0.753308866685	2.27729475684
RP11-6O2.3	2679	53	26263627	0.753266154231	2.27716563471
ADM5	1720	34	26263627	0.752654683242	2.27531712378
AC138969.4	1620	32	26263627	0.752108093058	2.27366475114
PTPRZ1	8205	162	26263627	0.751764350785	2.27262559906
AC069278.4	760	15	26263627	0.751489583113	2.27179496105
RN7SL130P	304	6	26263627	0.751489583113	2.27179496105
PPP1R13L	4003	79	26263627	0.751427005914	2.27160578668
APOLD1	4815	95	26263627	0.751229462108	2.27100860073
LMF1	2636	52	26263627	0.751109466986	2.27064584877
AC017116.11	710	14	26263627	0.750783959091	2.26966182024
RP11-399K21.13	355	7	26263627	0.750783959091	2.26966182024
C1R	2688	53	26263627	0.750744057733	2.2695411962
RP1-30M3.6	406	8	26263627	0.75025561007	2.26806459165
RPRM	1472	29	26263627	0.750128188941	2.26767939046
RP11-4K16.2	1523	30	26263627	0.750009301597	2.26731998739
GUCA1B	1117	22	26263627	0.749919774972	2.2670493434
TMEM134	3557	70	26263627	0.749306453408	2.26519523808
SIRT4	1221	24	26263627	0.748412230193	2.26249195138
AC093388.3	407	8	26263627	0.748412230193	2.26249195138
TEN1-CDK3	1578	31	26263627	0.747997236085	2.26123740102
BCL9L	10385	204	26263627	0.747943796924	2.26107585146
RP11-490E15.2	560	11	26263627	0.747911061289	2.2609768898
LINC01089	3462	68	26263627	0.747871782308	2.26085814725
RAB43	4686	92	26263627	0.747533812082	2.25983644439
NKX3-2	2803	55	26263627	0.747110585661	2.2585570073
CABP7	3264	64	26263627	0.746577886491	2.25694662797
MCF2L-AS1	714	14	26263627	0.746577886491	2.25694662797
RP11-127I20.7	561	11	26263627	0.746577886491	2.25694662797
RP11-944L7.4	459	9	26263627	0.746577886491	2.25694662797
RN7SL821P	255	5	26263627	0.746577886491	2.25694662797
ZNF536	4950	97	26263627	0.746125415045	2.25557878153
TSPAN2	3221	63	26263627	0.744723610461	2.25134104802
MAP4K2	7210	141	26263627	0.744610482907	2.2509990571
RP11-2H8.2	1433	28	26263627	0.743972939225	2.24907172696
AC092811.1	1638	32	26263627	0.743843168958	2.2486794242
NEURL2	1280	25	26263627	0.743661566622	2.2481304302
RP11-727A23.7	768	15	26263627	0.743661566622	2.2481304302
FAM198A	3126	61	26263627	0.742995459013	2.24611674971
ACYP2	4357	85	26263627	0.742808156516	2.24555052381
ISM2	2978	58	26263627	0.741563931579	2.24178916237
ESRRG	7291	142	26263627	0.741560424355	2.24177855983
DGCR5	6114	119	26263627	0.741082956022	2.24033514641
GDF6	3703	72	26263627	0.740327842073	2.23805239479
LINC01126	1647	32	26263627	0.739778452188	2.2363915585
SCOC-AS1	2266	44	26263627	0.739329557496	2.23503452478
AC020606.1	103	2	26263627	0.739329557496	2.23503452478
AL158151.2	103	2	26263627	0.739329557496	2.23503452478
RNU6-900P	103	2	26263627	0.739329557496	2.23503452478
RNU6-62P	103	2	26263627	0.739329557496	2.23503452478
FICD	3812	74	26263627	0.739135609554	2.23444820933
FNDC5	3041	59	26263627	0.73872175615	2.23319710738
GRIN2D	5106	99	26263627	0.738243585761	2.2317515716
RP11-670E13.2	619	12	26263627	0.738135164027	2.23142380665
C14orf37	6503	126	26263627	0.737737889988	2.23022282505
AL354993.1	671	13	26263627	0.737676808858	2.23003817339
MAP3K8	3407	66	26263627	0.737593532706	2.22978642493
LA16c-329F2.2	723	14	26263627	0.73728438583	2.22885185666
RP11-214N9.1	878	17	26263627	0.737224404998	2.22867053126
PLEKHF1	2376	46	26263627	0.737151398025	2.22844982711
TEP1	10750	208	26263627	0.736716113479	2.22713393763
STAMBPL1	5842	113	26263627	0.7364820883	2.22642646645
PEX6	3516	68	26263627	0.736385696915	2.22613506991
RORA	11533	223	26263627	0.736220437273	2.22563548078
SLC7A11-AS1	5334	103	26263627	0.735240651994	2.22267353519
FAM227A	10417	201	26263627	0.734680801999	2.2209810774
GOLGA8H	1918	37	26263627	0.734511194895	2.22046834566
CEBPD	2179	42	26263627	0.733900795257	2.21862307348
CTD-2547H18.1	571	11	26263627	0.733502967288	2.21742041732
SSTR2	7685	148	26263627	0.733268690597	2.2167121858
MFSD6	4887	94	26263627	0.732370449732	2.21399675352
RP11-464F9.22	936	18	26263627	0.732220619443	2.2135438082
RP11-110I1.14	416	8	26263627	0.732220619443	2.2135438082
RNU6-539P	104	2	26263627	0.732220619443	2.2135438082
RNU6-50P	104	2	26263627	0.732220619443	2.2135438082
RNU6-130P	104	2	26263627	0.732220619443	2.2135438082
FAM21B	3852	74	26263627	0.731460265737	2.2112452165
RP11-33E12.2	1718	33	26263627	0.731368208943	2.21096692367
S100A4	833	16	26263627	0.731341603093	2.2108864927
PRICKLE4	2451	47	26263627	0.730129414084	2.20722197766
ZNF549	9284	178	26263627	0.73001228496	2.20686788978
DCDC2B	1358	26	26263627	0.728985476795	2.20376379137
LINC01106	2247	43	26263627	0.728636094827	2.20270759018
DYRK1B	3084	59	26263627	0.728421809485	2.20205979363
RP3-402G11.25	680	13	26263627	0.727913439329	2.20052296227
