Gene	Length	Counts	TotalReads	RPKM(30841902 pairs)	TPM(9.86 norm. reads)
LBH	3596	85	30841902	0.766404577155	2.3977747549
C6orf163	2623	62	30841902	0.766394264698	2.39774249133
RTN4R	2159	51	30841902	0.765907603367	2.3962199218
RNU6ATAC	127	3	30841902	0.765907603367	2.3962199218
SNORA28	127	3	30841902	0.765907603367	2.3962199218
HTR7	3135	74	30841902	0.765337549861	2.39443645137
PAOX	1865	44	30841902	0.764949363291	2.39322197016
RN7SL381P	297	7	30841902	0.764188394381	2.39084120144
FGGY	2207	52	30841902	0.763941068212	2.39006741634
HIST1H2BO	382	9	30841902	0.763902609641	2.38994709478
HIST1H2AG	2251	53	30841902	0.763412420889	2.38841348936
CTD-2047H16.4	3653	86	30841902	0.763321730447	2.38812975508
CDH12	4759	112	30841902	0.763064351775	2.3873245197
ULK4	5099	120	30841902	0.763053662503	2.38729107722
SYT3	3145	74	30841902	0.762904044138	2.38682298093
LEAP2	2210	52	30841902	0.762904044138	2.38682298093
RNA5SP97	85	2	30841902	0.762904044138	2.38682298093
RP1-228P16.8	979	23	30841902	0.761735141108	2.38316594879
RN7SL146P	298	7	30841902	0.761624003795	2.38281824439
PLCD1	3236	76	30841902	0.761489512536	2.38239747479
ATP6AP1L	2513	59	30841902	0.761234337714	2.38159913438
LRRC37A3	7076	166	30841902	0.76063991399	2.37973941923
ABTB1	2261	53	30841902	0.760035983822	2.37784996221
PGBD4	6613	155	30841902	0.759962254765	2.37761929335
AL133168.3	256	6	30841902	0.759923950216	2.37749945366
RNU4-39P	128	3	30841902	0.759923950216	2.37749945366
RP11-277B15.3	683	16	30841902	0.759553074691	2.37633913182
RP4-610C12.3	555	13	30841902	0.759467539435	2.37607152606
RP11-186B7.7	427	10	30841902	0.759330723088	2.37564348219
CTB-36H16.2	2179	51	30841902	0.758877703382	2.37422616392
LA16c-321D4.2	513	12	30841902	0.758442616979	2.3728649518
WDFY2	15949	373	30841902	0.75828806569	2.37238142236
RXRG	2269	53	30841902	0.757356262415	2.36946618094
ESRRB	2955	69	30841902	0.757095130096	2.36864920189
TMEM134	3557	83	30841902	0.756576895051	2.36702785078
LOXL1	2358	55	30841902	0.756271502618	2.36607239946
CISH	2230	52	30841902	0.756061855401	2.3654164968
RP11-343L5.2	1590	37	30841902	0.754507301514	2.36055291668
RP11-100E13.1	688	16	30841902	0.754033066881	2.35906922534
RP11-98D18.16	516	12	30841902	0.754033066881	2.35906922534
SRGAP3-AS1	430	10	30841902	0.754033066881	2.35906922534
RP11-429J17.5	301	7	30841902	0.754033066881	2.35906922534
RP11-863P13.6	215	5	30841902	0.754033066881	2.35906922534
MIR3186	86	2	30841902	0.754033066881	2.35906922534
MIR194-1	86	2	30841902	0.754033066881	2.35906922534
MIR5696	86	2	30841902	0.754033066881	2.35906922534
ASIC3	2323	54	30841902	0.753708472362	2.35805369834
PAQR9	2453	57	30841902	0.75341828248	2.35714580975
NR4A2	3790	88	30841902	0.752839346986	2.35533455111
AC113188.2	517	12	30841902	0.752574588995	2.35450622877
RP13-923O23.7	2328	54	30841902	0.752089682688	2.35298915002
STARD5	4877	113	30841902	0.751250086523	2.35036238793
RP11-214K3.18	259	6	30841902	0.751121742298	2.34996084995
CTD-3138B18.4	1468	34	30841902	0.750951187861	2.34942725303
RP4-742C19.13	3672	85	30841902	0.750542173052	2.34814760856
RP11-379F4.6	216	5	30841902	0.750542173052	2.34814760856
NBPF16	3846	89	30841902	0.750307994527	2.3474149572
CYP1B1	5491	127	30841902	0.749913417999	2.34618048435
GNAO1	7961	184	30841902	0.749391989092	2.34454914092
RP11-523O18.1	476	11	30841902	0.749280757635	2.34420114199
RP11-33I11.2	303	7	30841902	0.749055950928	2.34349781131
C2orf88	4935	114	30841902	0.748990900476	2.34329429435
SIM1	8442	195	30841902	0.748941869912	2.34314089724
UBE2E1-AS1	780	18	30841902	0.74823281252	2.34092253899
RP11-775C24.5	390	9	30841902	0.74823281252	2.34092253899
HCG17	737	17	30841902	0.747894398765	2.3398637771
RP11-315O6.1	694	16	30841902	0.747514049011	2.33867381417
AC017074.2	564	13	30841902	0.747348376571	2.33815549107
SLC38A3	2994	69	30841902	0.747233169484	2.33779505397
PALM2	4687	108	30841902	0.747115332322	2.33742638841
RP11-571M6.18	434	10	30841902	0.747083453361	2.33732665184
RP11-181G12.2	1737	40	30841902	0.746653353503	2.33598104064
EML2-AS1	1086	25	30841902	0.746395531212	2.33517441735
RP11-415F23.3	565	13	30841902	0.746025636082	2.33401716277
CAPS	4086	94	30841902	0.745913278593	2.33366564093
RP11-455F5.3	1652	38	30841902	0.74581721022	2.33336508124
TMPRSS9	3348	77	30841902	0.745699965484	2.33299826915
RP11-334C17.3	1348	31	30841902	0.74564249121	2.33281845503
TSGA13	2262	52	30841902	0.745366020135	2.33195348712
RP11-402J6.1	957	22	30841902	0.745366020135	2.33195348712
MIR4513	87	2	30841902	0.745366020135	2.33195348712
NBPF12	13138	302	30841902	0.745309286536	2.33177599028
DLG1-AS1	1697	39	30841902	0.745146407283	2.33126640595
CA3-AS1	1263	29	30841902	0.744480787332	2.32918394616
STYK1	3006	69	30841902	0.744250202739	2.32846253878
HOXC-AS3	1002	23	30841902	0.744250202739	2.32846253878
AC137932.4	3662	84	30841902	0.743737694586	2.32685910484
TYW1B	3270	75	30841902	0.743656465043	2.32660496995
SIRT4	1221	28	30841902	0.743534653992	2.32622387167
AC008937.3	916	21	30841902	0.743331724228	2.32558898524
CTC-444N24.13	1047	24	30841902	0.743230300879	2.32527167197
CCNB3	4712	108	30841902	0.743151435185	2.32502493262
RP11-288C18.1	2619	60	30841902	0.742804624877	2.32393990125
BCL6	4060	93	30841902	0.742703998634	2.32362508181
WWTR1-AS1	2577	59	30841902	0.742329022381	2.32245193042
C21orf91-OT1	1005	23	30841902	0.742028560343	2.32151190434
NYNRIN	7866	180	30841902	0.741954734001	2.32128093111
HLA-DRB1	1311	30	30841902	0.741954734001	2.32128093111
LINC00449	874	20	30841902	0.741954734001	2.32128093111
ZNF638-IT1	1617	37	30841902	0.741908849355	2.32113737632
CTC-487M23.7	350	8	30841902	0.741106785734	2.31862803862
RP11-968A15.8	569	13	30841902	0.740781167638	2.31760930925
ARHGEF16	3416	78	30841902	0.740347455011	2.31625239514
RP11-314N13.3	482	11	30841902	0.739953611275	2.31502021491
TMEM253	1534	35	30841902	0.739778204469	2.31447143686
CTD-3110H11.1	614	14	30841902	0.73929626427	2.31296363787
ICOSLG	8116	185	30841902	0.739075042759	2.31227152385
GREB1	11191	255	30841902	0.73880552036	2.31142829558
SYT14	5402	123	30841902	0.738260068628	2.3097217943
AP000472.2	1494	34	30841902	0.737882425555	2.3085402995
ANKRD29	4043	92	30841902	0.737807274939	2.30830518314
ARHGEF17	7874	179	30841902	0.73708312367	2.30603960217
GABBR2	5807	132	30841902	0.737022849598	2.30585102859
WASIR2	1056	24	30841902	0.736895951724	2.30545401567
CTD-2595P9.4	616	14	30841902	0.736895951724	2.30545401567
RP11-133N21.10	572	13	30841902	0.736895951724	2.30545401567
RP11-843B15.4	528	12	30841902	0.736895951724	2.30545401567
XX-FW80269A6.1	484	11	30841902	0.736895951724	2.30545401567
RP11-791G15.2	396	9	30841902	0.736895951724	2.30545401567
HCFC1-AS1	352	8	30841902	0.736895951724	2.30545401567
AC013472.4	308	7	30841902	0.736895951724	2.30545401567
RP11-214K3.22	264	6	30841902	0.736895951724	2.30545401567
SNORA36B	132	3	30841902	0.736895951724	2.30545401567
MIR3680-1	88	2	30841902	0.736895951724	2.30545401567
TP53TG5	2379	54	30841902	0.735966700839	2.30254675966
AC037445.1	661	15	30841902	0.735781131827	2.30196618812
AC009299.3	2380	54	30841902	0.735657471133	2.30157930304
ITGA7	4546	103	30841902	0.734626584517	2.2983540693
MMP11	2299	52	30841902	0.733370133773	2.29442313522
RP11-382A20.2	398	9	30841902	0.733192956992	2.29386881962
TRERF1	7750	175	30841902	0.732141784294	2.2905801188
CTD-2349P21.10	310	7	30841902	0.732141784294	2.2905801188
PPFIBP2	4163	94	30841902	0.73211666018	2.29050151545
RP11-27K13.3	1818	41	30841902	0.731221285429	2.28770024438
RP11-629B11.5	1864	42	30841902	0.730570664585	2.28566471082
HLA-F-AS1	2841	64	30841902	0.730411474852	2.28516666953
CTC-487M23.6	1600	36	30841902	0.729526992207	2.28239947552
RP1-257I20.14	400	9	30841902	0.729526992207	2.28239947552
CCT6B	1912	43	30841902	0.729187835074	2.28133838789
PALM3	2268	51	30841902	0.729098110965	2.28105767688
AL033378.1	89	2	30841902	0.728616221929	2.27955003797
MIR3671	89	2	30841902	0.728616221929	2.27955003797
METRN	3472	78	30841902	0.728406367027	2.27889348554
ARAP1-AS2	1826	41	30841902	0.728017687246	2.27767746127
CTD-2201E18.3	2274	51	30841902	0.727174369248	2.27503905505
RP11-120D5.1	2319	52	30841902	0.727045251205	2.2746350961
RP11-178C3.2	2142	48	30841902	0.726575280131	2.27316474375
RP11-22N19.2	848	19	30841902	0.726468178822	2.2728296664
CTD-2054N24.2	982	22	30841902	0.726390306791	2.27258603582
SNORD3B-1	759	17	30841902	0.72621630025	2.27204163864
AC002310.7	1921	43	30841902	0.725771546414	2.27065018098
CTD-2286N8.2	715	16	30841902	0.725559090928	2.26998549236
SH3D21	2592	58	30841902	0.725524100617	2.2698760216
RP11-21K12.2	1566	35	30841902	0.724661408464	2.26717700137
NPAS2	4028	90	30841902	0.724455801596	2.26653373934
RP11-649E7.7	403	9	30841902	0.724096270181	2.2654089087
COL26A1	3045	68	30841902	0.724069848131	2.26532624463
CTD-2240J17.2	627	14	30841902	0.723967952571	2.265007454
AC098973.2	941	21	30841902	0.723583272469	2.26380394313
UST-AS1	717	16	30841902	0.723535216198	2.26365359419
GNG2	5199	116	30841902	0.723430840085	2.26332704289
ZC3H12A	2690	60	30841902	0.723199000949	2.26260171055
LLfos-48D6.1	628	14	30841902	0.72281513736	2.26140075423
TCP11L2	5339	119	30841902	0.722679753367	2.26097719162
KCNC3	6284	140	30841902	0.722355038609	2.25996128844
APOE	1212	27	30841902	0.72230395268	2.25980146091
RP11-51J9.5	404	9	30841902	0.72230395268	2.25980146091
HBQ1	539	12	30841902	0.721857258832	2.25840393372
AC004471.9	584	13	30841902	0.721754254086	2.25808167289
AC024580.1	719	16	30841902	0.721522600854	2.25735692216
AC007038.7	2203	49	30841902	0.721174612763	2.25626820599
MTRNR2L8	1304	29	30841902	0.721073032515	2.25595040184
CTB-96E2.6	630	14	30841902	0.72052048613	2.25422170421
SNORA71D	135	3	30841902	0.72052048613	2.25422170421
RP11-122K13.15	135	3	30841902	0.72052048613	2.25422170421
AC080037.1	90	2	30841902	0.72052048613	2.25422170421
RP11-126O1.4	676	15	30841902	0.719454627423	2.25088705672
AP000487.6	541	12	30841902	0.719188655287	2.25005493581
CTD-2553L13.10	541	12	30841902	0.719188655287	2.25005493581
RP11-1072C15.4	2570	57	30841902	0.719118695301	2.24983605888
RCOR2	2616	58	30841902	0.718867916208	2.24905147095
CTD-2105E13.14	361	8	30841902	0.718524584507	2.24797732276
SCN8A	12384	274	30841902	0.717378681685	2.24439224911
MAB21L1	3029	67	30841902	0.717190249483	2.24380271978
RP11-139H15.6	407	9	30841902	0.716979844921	2.24314444768
RNF152	9503	210	30841902	0.716502009253	2.24164949014
RP11-401P9.4	3442	76	30841902	0.715915183778	2.2398135469
CTD-3113P16.5	544	12	30841902	0.715222541379	2.23764654462
CDKL2	3628	80	30841902	0.714959688553	2.23682418279
RP11-304L19.12	1226	27	30841902	0.714055783563	2.233996224
AF131216.6	5858	129	30841902	0.714001608396	2.23382673147
ABAT	6043	133	30841902	0.713605015636	2.23258595064
STAB1	7997	176	30841902	0.713582874847	2.23251668093
RP11-543D5.2	409	9	30841902	0.713473831009	2.23217552618
LINC00115	1318	29	30841902	0.713413683156	2.2319873475
GSTO2	7092	156	30841902	0.713205557337	2.23133620468
RASGRP1	5322	117	30841902	0.712803524892	2.23007840524
MKLN1-AS	2049	45	30841902	0.712081007523	2.22781793608
LPAR2	2687	59	30841902	0.711939669027	2.22737574421
RP11-180P8.1	501	11	30841902	0.711891498272	2.2272250371
ADPGK-AS1	2733	60	30841902	0.711820458307	2.22700278133
CP	4695	103	30841902	0.711312556595	2.22541375911
HYI-AS1	547	12	30841902	0.711299931463	2.2253742601
KIAA1549L	12263	269	30841902	0.711237094072	2.22517766693
MAP3K14	5203	114	30841902	0.71041131921	2.22259414619
FBXO27	2465	54	30841902	0.710289972128	2.22221449949
AC005197.2	685	15	30841902	0.710001938887	2.22131335817
RNA5SP490	137	3	30841902	0.710001938887	2.22131335817
TYMP	1690	37	30841902	0.709861899057	2.2208752293
AC062017.1	457	10	30841902	0.709484067306	2.21969314419
RP11-360F5.3	457	10	30841902	0.709484067306	2.21969314419
ZNF385B	4069	89	30841902	0.709187649779	2.21876577178
PRKG2	4984	109	30841902	0.709099715985	2.21849066195
THAP8	1829	40	30841902	0.709096159122	2.21847953395
TMC7	5215	114	30841902	0.70877662394	2.21747983559
RP11-98F14.11	183	4	30841902	0.708708674882	2.21726725005
DCTN1-AS1	2702	59	30841902	0.707987376268	2.21501059389
ENO1-AS1	458	10	30841902	0.707934975456	2.21484665261
CBLN3	2566	56	30841902	0.707603906878	2.21381087086
RP11-348N5.7	1650	36	30841902	0.707420113655	2.21323585505
FAM78A	4355	95	30841902	0.707284748153	2.21281235029
AC226119.5	688	15	30841902	0.7069060002	2.21162739876
NHS	10098	220	30841902	0.706392633461	2.21002127864
RP11-190C22.8	505	11	30841902	0.706252753732	2.20958365067
RP11-148O21.6	505	11	30841902	0.706252753732	2.20958365067
RP11-585P4.6	690	15	30841902	0.704856997301	2.20521688456
RP11-323F24.3	598	13	30841902	0.704856997301	2.20521688456
RP11-253I19.3	414	9	30841902	0.704856997301	2.20521688456
RN7SL209P	276	6	30841902	0.704856997301	2.20521688456
RP3-508I15.20	184	4	30841902	0.704856997301	2.20521688456
SNORA34	138	3	30841902	0.704856997301	2.20521688456
MIR4306	92	2	30841902	0.704856997301	2.20521688456
MIR935	92	2	30841902	0.704856997301	2.20521688456
ARHGAP33	4422	96	30841902	0.703900610602	2.20222473139
RP5-1050D4.5	553	12	30841902	0.70358239152	2.20122915059
LINC00963	11433	248	30841902	0.703315719865	2.20039484116
ADSSL1	2536	55	30841902	0.703189354563	2.19999949445
FAM174B	3230	70	30841902	0.702674777495	2.1983895877
AC004076.5	3324	72	30841902	0.702312387203	2.19725581277
SUCLA2-AS1	554	12	30841902	0.702312387203	2.19725581277
RP11-1020A11.1	554	12	30841902	0.702312387203	2.19725581277
RP5-1112D6.7	1386	30	30841902	0.701805668309	2.19567049112
EPS8L1	3050	66	30841902	0.701621588133	2.19509457755
SLC12A8	3697	80	30841902	0.701615837184	2.19507658512
RP11-422P24.10	416	9	30841902	0.701468261737	2.19461488031
SCOC-AS1	2266	49	30841902	0.701124303582	2.19353877219
RP11-53I6.4	555	12	30841902	0.701046959478	2.19329679329
AC005779.2	555	12	30841902	0.701046959478	2.19329679329
RP3-426I6.5	185	4	30841902	0.701046959478	2.19329679329
GHRLOS	1712	37	30841902	0.700739841943	2.19233594481
IGSF9B	5138	111	30841902	0.700467074391	2.19148256375
HSPA1L	2546	55	30841902	0.7004274168	2.19135849094
RHBDL3	4768	103	30841902	0.700422074919	2.19134177832
RP1-20C7.6	510	11	30841902	0.699328707126	2.18792106586
GPER1	3153	68	30841902	0.699268216796	2.1877318157
RP11-171I2.3	464	10	30841902	0.698780643876	2.18620639417
PDE8B	6684	144	30841902	0.698529735207	2.18542140085
ADGRB3	6267	135	30841902	0.69844613902	2.18515986167
GPR153	4088	88	30841902	0.697960157797	2.18363941993
RP11-690D19.3	5114	110	30841902	0.697414236673	2.18193145011
RP11-245D16.4	558	12	30841902	0.697277889803	2.18150487505
C11orf94	372	8	30841902	0.697277889803	2.18150487505
RP11-122K13.7	186	4	30841902	0.697277889803	2.18150487505
MIR4504	93	2	30841902	0.697277889803	2.18150487505
RERG	2840	61	30841902	0.69641856846	2.17881640073
MIER2	6898	148	30841902	0.695660544742	2.17644484634
RASAL2-AS1	2331	50	30841902	0.69548309472	2.17588967588
ENO1-IT1	746	16	30841902	0.695408512083	2.17565633651
KANTR	2052	44	30841902	0.695239065564	2.17512620582
RP11-490E15.2	560	12	30841902	0.694787611626	2.17371378621
MAP3K8	3407	73	30841902	0.694719635145	2.17350111486
RP11-212P7.2	7055	151	30841902	0.693966931716	2.17114620555
RP11-57C13.3	748	16	30841902	0.693549131034	2.16983907358
RP11-818O24.2	187	4	30841902	0.693549131034	2.16983907358
CNFN	608	13	30841902	0.693263954583	2.16894687001
SPRY2	3041	65	30841902	0.69303598222	2.16823363526
PGM5	3744	80	30841902	0.692808159741	2.16752086944
RP11-731C17.2	1685	36	30841902	0.692725927318	2.16726359693
PRDM11	11093	237	30841902	0.692720723391	2.16724731592
RP11-473M20.16	749	16	30841902	0.692623164237	2.16694209217
RILP	1779	38	30841902	0.692574497629	2.16678983373
MAN1B1-AS1	1873	40	30841902	0.692438267504	2.16636362391
AC007292.7	281	6	30841902	0.692315057848	2.16597814996
B3GNTL1	1875	40	30841902	0.691699666685	2.16405283605
CTGF	2344	50	30841902	0.691625893256	2.16382202836
ARL17A	6704	143	30841902	0.691609386672	2.16377038583
RP11-111M22.2	6941	148	30841902	0.691350877053	2.16296161217
LINC00893	2489	53	30841902	0.690414366983	2.16003164506
NLGN3	3993	85	30841902	0.690205574618	2.15937841688
CTC-510F12.4	658	14	30841902	0.689860039912	2.15829737638
RP11-242C19.2	564	12	30841902	0.689860039912	2.15829737638
PDE10A	10302	219	30841902	0.68925736661	2.15641185159
TMEM187	1882	40	30841902	0.689126926161	2.15600375536
RIN2	4517	96	30841902	0.689096413567	2.1559082936
AC034228.4	565	12	30841902	0.688639048691	2.15447738102
SLC25A5-AS1	2166	46	30841902	0.688586060152	2.15431160098
ZNF483	5746	122	30841902	0.688419329769	2.153789968
RP11-384O8.1	1413	30	30841902	0.688395368914	2.15371500403
AC005841.1	942	20	30841902	0.688395368914	2.15371500403
POU6F1	5420	115	30841902	0.687950833159	2.15232422866
RP11-798M19.6	2498	53	30841902	0.687926885277	2.15224930526
PRAC2	660	14	30841902	0.687769554943	2.1517570813
RP11-85I17.2	1651	35	30841902	0.68735297738	2.15045377598
ARL17B	2453	52	30841902	0.687328959456	2.15037863345
LINC00858	2691	57	30841902	0.68678374096	2.14867286188
CTB-31O20.4	1700	36	30841902	0.686613639724	2.14814068284
KCNIP2	2741	58	30841902	0.686084811675	2.14648619044
FNDC1	6575	139	30841902	0.685453329391	2.14451053382
RP11-619A14.2	615	13	30841902	0.685373145343	2.14425966986
CTD-2008A1.1	426	9	30841902	0.685001870617	2.14309809908
AL158147.2	142	3	30841902	0.685001870617	2.14309809908
RNU4-32P	142	3	30841902	0.685001870617	2.14309809908
EFEMP1	3077	65	30841902	0.684927663936	2.14286593592
RP11-73K9.2	2037	43	30841902	0.684441404351	2.1413446233
MMP25-AS1	4976	105	30841902	0.684175903731	2.14051397758
RP11-314A20.2	474	10	30841902	0.6840384362	2.14008389641
IQCD	2465	52	30841902	0.683982936124	2.13991025877
RP11-368I7.6	664	14	30841902	0.683626364853	2.13879468924
RP11-373J21.1	427	9	30841902	0.683397650779	2.13807913397
ZNRD1-AS1	16941	357	30841902	0.683263184563	2.13765844273
ZNF804A	4698	99	30841902	0.683252185124	2.13762402986
RP3-331H24.7	2136	45	30841902	0.683077708059	2.1370781606
RP11-544A12.8	3086	65	30841902	0.682930143205	2.13661648893
MYLK	15196	320	30841902	0.682778033711	2.13614059889
MDH1B	2565	54	30841902	0.682598355281	2.13557845662
MIR3184	95	2	30841902	0.682598355281	2.13557845662
AC005071.1	95	2	30841902	0.682598355281	2.13557845662
AL161652.1	95	2	30841902	0.682598355281	2.13557845662
STARD8	5136	108	30841902	0.681800927296	2.13308362198
LURAP1	1856	39	30841902	0.681311127779	2.13155123432
ENTPD3-AS1	2570	54	30841902	0.681270342917	2.13142363472
RP11-5A19.5	1476	31	30841902	0.680979727745	2.13051441557
KIF9-AS1	4905	103	30841902	0.680858807995	2.13013610582
AC093382.1	381	8	30841902	0.680806758548	2.12997326382
CXCR5	4433	93	30841902	0.680211647745	2.12811139908
C4orf36	2767	58	30841902	0.67963804438	2.12631682255
IGFBPL1	1098	23	30841902	0.679179146762	2.12488111463
RP11-402D21.2	573	12	30841902	0.679024541903	2.12439741758
RP11-214D15.2	382	8	30841902	0.679024541903	2.12439741758
RP11-631N16.2	8695	182	30841902	0.678673120346	2.12329795946
LA16c-325D7.2	669	14	30841902	0.678517049719	2.12280967661
RP11-774O3.3	3250	68	30841902	0.678397750018	2.12243643535
RP11-458F8.4	3442	72	30841902	0.678235437264	2.12192862337
ACBD4	2773	58	30841902	0.678167496863	2.12171606491
RP11-16P6.1	2822	59	30841902	0.677881605484	2.12082162462
RP5-940J5.3	479	10	30841902	0.676898160248	2.11774481607
MAPK11	2443	51	30841902	0.676870452587	2.11765812983
RP5-906A24.2	575	12	30841902	0.676662717409	2.11700820918
RUNX1	8243	172	30841902	0.676553264909	2.11666577589
OGFR-AS1	671	14	30841902	0.676494644206	2.11648237504
MTMR7	4367	91	30841902	0.675642635838	2.11381678011
RP11-69E11.4	2640	55	30841902	0.675487955747	2.1133328477
RP11-507K2.3	720	15	30841902	0.675487955747	2.1133328477
CTD-2527I21.14	528	11	30841902	0.675487955747	2.1133328477
CTD-3154N5.2	480	10	30841902	0.675487955747	2.1133328477
SCARNA3	144	3	30841902	0.675487955747	2.1133328477
TRG-AS1	3649	76	30841902	0.675302839837	2.11275369373
AC008277.1	1153	24	30841902	0.674902103227	2.11149994844
